Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",25y 327d,146 (93-0-53 63.70%),58 (0.40),4 (3-0-1 75.00%),
17,"Beams, Dayne",20y 64d,21 (13-0-8 61.90%),16 (0.76),←,
15,"Brown, Leigh",28y 53d,208 (97-1-110 46.88%),94 (0.45),27 (19-0-8 70.37%),10 (0.37)
32,"Cloke, Travis",23y 43d,104 (59-0-45 56.73%),121 (1.16),←,
1,"Davis, Leon",28y 304d,188 (97-0-91 51.60%),244 (1.30),←,
4,"Didak, Alan",27y 61d,162 (93-0-69 57.41%),222 (1.37),←,
25,"Fraser, Josh",28y 102d,195 (107-0-88 54.87%),152 (0.78),←,
26,"Johnson, Ben",29y 12d,188 (101-0-87 53.72%),56 (0.30),←,
18,"Jolly, Darren",28y 162d,170 (89-2-79 52.94%),72 (0.42),4 (3-0-1 75.00%),2 (0.50)
24,"Lockyer, Tarkyn",30y 169d,220 (111-0-109 50.45%),145 (0.66),←,
8,"Lumumba, Heritier",23y 153d,89 (53-0-36 59.55%),8 (0.09),←,
30,"Macaffer, Brent",22y 48d,7 (3-0-4 42.86%),5 (0.71),←,
5,"Maxwell, Nick",26y 318d,122 (69-0-53 56.56%),26 (0.21),←,
7,"Medhurst, Paul",28y 127d,162 (88-0-74 54.32%),267 (1.65),63 (38-0-25 60.32%),101 (1.60)
10,"Pendlebury, Scott",22y 100d,80 (47-0-33 58.75%),47 (0.59),←,
35,"Prestigiacomo, Simon",32y 76d,223 (101-0-122 45.29%),3 (0.01),←,
39,"Shaw, Heath",24y 141d,95 (55-0-40 57.89%),20 (0.21),←,
22,"Sidebottom, Steele",19y 105d,15 (10-0-5 66.67%),5 (0.33),←,
36,"Swan, Dane",26y 51d,129 (71-0-58 55.04%),81 (0.63),←,
13,"Thomas, Dale",22y 300d,89 (53-0-36 59.55%),72 (0.81),←,
34,"Toovey, Alan",23y 25d,45 (29-0-16 64.44%),6 (0.13),←,
21,"Wellingham, Sharrod",21y 284d,32 (21-0-11 65.63%),12 (0.38),←,
Totals,Totals,25y 204d,2690 (1460-3-1227 54.28%),1732 (0.64),,
C,"Malthouse, Mick",56y 243d,617 (347-4-266 56.56%),,239 (124-0-115 51.88%),
