Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",8,5,6,14,,1.0,,4.0,,2.0,1.0,4.0,,1.0,,3.0,10.0,,,4.0,,1.0,89.0
3,"Bartel, Jimmy",20,11,6,26,,1.0,1.0,2.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,9.0,17.0,1.0,,,,1.0,91.0
35,"Chapman, Paul",14,2,5,19,2,1.0,,3.0,1.0,4.0,3.0,3.0,,1.0,,8.0,9.0,,,1.0,2.0,,94.0
11,"Corey, Joel",12,4,12,24,,,,2.0,4.0,1.0,3.0,2.0,4.0,,,12.0,16.0,1.0,,2.0,2.0,,88.0
19,"Egan, Matthew",10,6,6,16,,,,1.0,1.0,2.0,2.0,3.0,,1.0,,7.0,7.0,1.0,,3.0,,,88.0
44,"Enright, Corey",15,7,9,24,,,,3.0,3.0,3.0,3.0,4.0,1.0,2.0,,7.0,16.0,,,7.0,4.0,,96.0
2,"Harley, Tom",12,8,5,17,,,,,2.0,1.0,,1.0,1.0,,,6.0,11.0,2.0,,4.0,2.0,,94.0
8,"Hunt, Josh",8,3,7,15,,,,2.0,5.0,,1.0,1.0,1.0,,,3.0,10.0,,,6.0,,,92.0
28,"Johnson, David",10,4,4,14,,1.0,,1.0,,1.0,2.0,,1.0,,,3.0,10.0,,1.0,2.0,,,86.0
1,"King, Steven",7,9,5,12,,,10.0,,3.0,1.0,1.0,4.0,1.0,3.0,,2.0,10.0,,,,,,70.0
45,"Ling, Cameron",15,6,10,25,1,,,3.0,4.0,2.0,1.0,9.0,1.0,2.0,,6.0,18.0,,,2.0,1.0,,93.0
4,"Mackie, Andrew",14,6,2,16,,1.0,,1.0,1.0,7.0,,5.0,3.0,1.0,,7.0,11.0,,,1.0,,,76.0
26,"McCarthy, Matthew",6,5,2,8,,1.0,,1.0,,2.0,,2.0,2.0,,,6.0,3.0,2.0,1.0,2.0,,,81.0
39,"Milburn, Darren",14,8,11,25,,,,1.0,3.0,1.0,2.0,1.0,3.0,,,10.0,14.0,2.0,,6.0,1.0,,75.0
21,"Mooney, Cameron",11,11,5,16,1,1.0,,2.0,,2.0,,5.0,1.0,2.0,,5.0,11.0,3.0,5.0,1.0,1.0,1.0,90.0
6,"Ottens, Brad",8,6,2,10,3,,13.0,1.0,,1.0,,2.0,,1.0,,4.0,6.0,2.0,2.0,2.0,,,81.0
32,"Prismall, Brent",6,4,5,11,,,,2.0,,4.0,,,,,,2.0,10.0,,,1.0,,,59.0
33,"Rooke, Max",6,4,5,11,,,,2.0,1.0,4.0,2.0,1.0,1.0,,,4.0,6.0,1.0,,2.0,1.0,,66.0
30,"Scarlett, Matthew",10,6,5,15,,,,1.0,6.0,,,2.0,,1.0,,4.0,10.0,1.0,,4.0,,,100.0
27,"Stokes, Mathew",11,6,5,16,2,,,5.0,1.0,4.0,1.0,1.0,1.0,,2.0,5.0,10.0,1.0,1.0,2.0,2.0,1.0,83.0
10,"Tenace, Kane",9,3,1,10,,,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,4.0,6.0,,,,1.0,,50.0
40,"Wojcinski, David",7,4,6,13,,1.0,,1.0,,2.0,,,,,,1.0,10.0,,,2.0,3.0,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,128,124,357,9,14.0,24.0,40.0,40.0,51.0,29.0,52.0,26.0,17.0,3.0,118.0,231.0,17.0,10.0,54.0,20.0,4.0,
Opposition,Opposition,229,143,131,360,8,10.0,28.0,51.0,50.0,43.0,27.0,60.0,17.0,26.0,3.0,93.0,263.0,8.0,10.0,54.0,22.0,4.0,
