St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Burke, Nathan",14,2,8,22,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Coghlan, Frank",15,3,6,21,2,2.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
14,"Craven, Danny",13,1,6,19,,,,5.0,,,,,2.0,,,,,,,,,,
2,"Frawley, Danny",5,1,6,11,,,,2.0,,,,,2.0,1.0,,,,,,,,,
6,"Grant, David",25,11,9,34,,,,2.0,,,,,3.0,1.0,,,,,,,,,
10,"Harding, Paul",13,7,8,21,1,,8.0,,,,,,4.0,1.0,,,,,,,,,
35,"Harvey, Robert",14,4,24,38,,2.0,,,,,,,,,,,,,,,,,
58,"Hilton, Jeff",5,3,5,10,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
24,"Jeffrey, Russell",2,,,2,,,,2.0,,,,,1.0,,,,,,,,,,
9,"Kitschke, Damian",6,3,2,8,1,1.0,7.0,,,,,,,2.0,,,,,,,,,
4,"Lockett, Tony",6,3,1,7,5,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
23,"Loewe, Stewart",18,10,4,22,1,2.0,3.0,1.0,,,,,2.0,,3.0,,,,,,,,
5,"McAdam, Gilbert",10,3,5,15,3,,,3.0,,,,,,1.0,,,,,,,,,
12,"Morris, Russell",12,4,9,21,,,2.0,,,,,,3.0,1.0,2.0,,,,,,,,
1,"Newport, Stephen",17,7,6,23,,,,3.0,,,,,3.0,,,,,,,,,,
41,"Pekin, Tim",11,5,16,27,,,,,,,,,,1.0,,,,,,,,,
13,"Ralphsmith, Sean",6,,1,7,,,,2.0,,,,,,1.0,,,,,,,,,
37,"Rice, Dean",18,5,4,22,,,,,,,,,3.0,2.0,,,,,,,,,
28,"Smith, Rohan",1,,1,2,,,,,,,,,,1.0,,,,,,,,,
7,"Winmar, Nicky",20,3,9,29,,,,4.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,75,130,361,15,11.0,20.0,30.0,,,,,29.0,22.0,6.0,,,,,,,,
Opposition,Opposition,213,49,102,315,8,18.0,18.0,21.0,,,,,22.0,29.0,,,,,,,,,
