Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",20y 224d,35 (5-0-30 14.29%),12 (0.34),4 (2-0-2 50.00%),
12,"Ball, Luke",29y 342d,213 (144-1-68 67.84%),87 (0.41),71 (54-1-16 76.76%),29 (0.41)
17,"Beams, Dayne",24y 79d,98 (71-2-25 73.47%),105 (1.07),←,
11,"Blair, Jarryd",24y 18d,87 (65-1-21 75.29%),66 (0.76),←,
32,"Cloke, Travis",27y 58d,203 (131-2-70 65.02%),359 (1.77),←,
2,"Dwyer, Sam",27y 246d,24 (14-0-10 58.33%),16 (0.67),←,
19,"Elliott, Jamie",21y 254d,42 (28-0-14 66.67%),53 (1.26),←,
45,"Frost, Jack",22y 66d,9 (6-0-3 66.67%),,←,
6,"Goldsack, Tyson",26y 345d,111 (74-0-37 66.67%),42 (0.38),←,
4,"Grundy, Brodie",20y 17d,14 (9-0-5 64.29%),3 (0.21),←,
23,"Keeffe, Lachlan",24y 18d,27 (20-0-7 74.07%),6 (0.22),←,
7,"Kennedy, Ben",20y 60d,14 (9-0-5 64.29%),9 (0.64),←,
41,"Langdon, Tom",19y 327d,7 (5-0-2 71.43%),,←,
8,"Lumumba, Heritier",27y 168d,185 (124-2-59 67.57%),26 (0.14),←,
3,"Macaffer, Brent",26y 63d,59 (40-2-17 69.49%),29 (0.49),←,
10,"Pendlebury, Scott",26y 115d,178 (119-2-57 67.42%),119 (0.67),←,
22,"Sidebottom, Steele",23y 120d,115 (83-2-30 73.04%),90 (0.78),←,
36,"Swan, Dane",30y 66d,226 (142-2-82 63.27%),187 (0.83),←,
24,"Thomas, Josh",22y 213d,23 (17-0-6 73.91%),11 (0.48),←,
18,"White, Jesse",26y 113d,77 (40-2-35 53.25%),82 (1.06),6 (5-0-1 83.33%),9 (1.50)
26,"Williams, Marley",20y 284d,23 (16-0-7 69.57%),3 (0.13),←,
15,"Witts, Jarrod",21y 231d,12 (9-0-3 75.00%),7 (0.58),←,
Totals,Totals,24y 89d,1782 (1171-18-593 65.71%),1312 (0.74),,
C,"Buckley, Nathan",41y 280d,55 (36-0-19 65.45%),,←,
