Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 273d,20 (8-0-12 40.00%),4 (0.20),2 (1-0-1 50.00%),
23,"Bode, Matthew",20y 285d,27 (11-0-16 40.74%),22 (0.81),←,
7,"Burgoyne, Peter",22y 71d,50 (21-1-28 43.00%),40 (0.80),←,
35,"Cornes, Chad",20y 149d,11 (4-0-7 36.36%),10 (0.91),←,
28,"Daniels, Stephen",23y 219d,49 (21-2-26 44.90%),2 (0.04),←,
8,"Francis, Fabian",26y 168d,68 (29-1-38 43.38%),32 (0.47),45 (22-1-22 50.00%),15 (0.33)
10,"Francou, Josh",25y 246d,68 (30-2-36 45.59%),42 (0.62),←,
31,"French, Barnaby",24y 136d,27 (13-0-14 48.15%),12 (0.44),←,
18,"Harwood, Mark",22y 1d,21 (10-1-10 50.00%),12 (0.57),←,
29,"Kingsley, Adam",24y 233d,62 (29-1-32 47.58%),16 (0.26),←,
9,"Lyle, Brayden",27y 34d,91 (44-2-45 49.45%),15 (0.16),65 (30-2-33 47.69%),10 (0.15)
33,"Mead, Darren",29y 11d,71 (32-2-37 46.48%),5 (0.07),←,
3,"Montgomery, Brett",26y 313d,65 (41-1-23 63.85%),59 (0.91),5 (1-0-4 20.00%),5 (1.00)
13,"Morton, Danny",26y 283d,47 (11-1-35 24.47%),34 (0.72),17 (7-1-9 44.12%),17 (1.00)
26,"Murray, Derek",20y 15d,5 (1-0-4 20.00%),3 (0.60),←,
14,"Paxman, Stephen",29y 127d,169 (52-1-116 31.07%),24 (0.14),67 (30-1-36 45.52%),6 (0.09)
27,"Poulton, Jared",22y 354d,10 (3-0-7 30.00%),3 (0.30),←,
2,"Primus, Matthew",25y 88d,67 (22-2-43 34.33%),17 (0.25),47 (21-2-24 46.81%),12 (0.26)
6,"Schofield, Jarrad",25y 70d,88 (50-0-38 56.82%),57 (0.65),25 (11-0-14 44.00%),23 (0.92)
16,"Tredrea, Warren",21y 107d,43 (19-0-24 44.19%),84 (1.95),←,
1,"Wanganeen, Gavin",26y 296d,183 (99-5-79 55.46%),91 (0.50),56 (26-2-28 48.21%),28 (0.50)
15,"Wilson, Michael",23y 140d,71 (32-2-37 46.48%),24 (0.34),←,
Totals,Totals,24y 181d,1313 (582-24-707 44.33%),608 (0.46),,
C,"Williams, Mark",41y 232d,28 (13-0-15 46.43%),,←,
