St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 201d,41 (18-0-23 43.90%),24 (0.59),←,
15,"Billings, Jack",25y 215d,127 (50-1-76 39.76%),89 (0.70),←,
16,"Butler, Dan",24y 291d,65 (43-0-22 66.15%),83 (1.28),20 (12-0-8 60.00%),30 (1.50)
23,"Bytel, Jack",21y 7d,4 (2-0-2 50.00%),,←,
11,"Clark, Hunter",21y 360d,48 (21-1-26 44.79%),6 (0.13),←,
1,"Coffield, Nick",21y 149d,37 (15-1-21 41.89%),1 (0.03),←,
4,"Gresham, Jade",23y 209d,93 (41-1-51 44.62%),98 (1.05),←,
22,"Higgins, Jack",22y 2d,44 (31-1-12 71.59%),31 (0.70),1 (1-0-0 100.00%),2 (2.00)
34,"Highmore, Tom",23y 25d,1 (1-0-0 100.00%),,←,
8,"Hill, Bradley",27y 255d,169 (106-0-63 62.72%),82 (0.49),20 (12-0-8 60.00%),3 (0.15)
20,"Howard, Dougal",24y 361d,65 (35-0-30 53.85%),15 (0.23),20 (12-0-8 60.00%),1 (0.05)
41,"Hunter, Paul",28y 40d,1 (1-0-0 100.00%),,←,
21,"Long, Ben",23y 212d,46 (18-1-27 40.22%),21 (0.46),←,
13,"Lonie, Jack",24y 220d,77 (32-0-45 41.56%),71 (0.92),←,
36,"McKenzie, Daniel",24y 308d,50 (19-0-31 38.00%),3 (0.06),←,
27,"McKernan, Shaun",30y 201d,88 (38-1-49 43.75%),72 (0.82),1 (1-0-0 100.00%),
28,"Membrey, Tim",26y 299d,111 (50-2-59 45.95%),192 (1.73),110 (49-2-59 45.45%),192 (1.75)
6,"Ross, Sebastian",27y 318d,141 (53-2-86 38.30%),26 (0.18),←,
35,"Sinclair, Jack",26y 37d,99 (40-1-58 40.91%),40 (0.40),←,
9,"Steele, Jack",25y 98d,98 (41-1-56 42.35%),36 (0.37),81 (33-1-47 41.36%),27 (0.33)
29,"Webster, Jimmy",27y 266d,94 (32-1-61 34.57%),3 (0.03),←,
44,"Wilkie, Callum",25y 11d,42 (21-0-21 50.00%),,←,
32,"Wood, Mason",27y 189d,66 (31-0-35 46.97%),76 (1.15),1 (1-0-0 100.00%),
Totals,Totals,25y 27d,1607 (739-14-854 45.99%),969 (0.60),,
C,"Ratten, Brett",49y 253d,146 (75-1-70 51.71%),,26 (15-0-11 57.69%),
