Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,5.0,1,8,2.0,1.0,,1.0,2.0,1.0,,,,,,,8,,2.0,,,,82.0
15,"Anderson, Noah",11,2.0,22,33,2.0,,,4.0,,11.0,12.0,1.0,3.0,1.0,3.0,19.0,13,,,,,,87.0
31,"Andrew, Mac",11,6.0,3,14,,,,,1.0,1.0,,2.0,1.0,1.0,,4.0,10,2.0,,3.0,,,78.0
2,"Atkins, Rory",5,4.0,4,9,,,,,1.0,4.0,,2.0,,1.0,,,9,,,3.0,,,77.0
10,"Ballard, Charlie",9,7.0,1,10,,,,,2.0,,,1.0,,1.0,,2.0,7,1.0,,2.0,,,97.0
16,"Berry, Tom",4,2.0,4,8,,,,2.0,,2.0,,,1.0,,,4.0,4,,,2.0,,,75.0
33,"Clohesy, Sam",9,3.0,5,14,,,,3.0,2.0,4.0,2.0,1.0,1.0,,,6.0,8,,,3.0,,,81.0
25,"Collins, Sam",10,4.0,6,16,,,,2.0,4.0,,,3.0,1.0,,,9.0,4,1.0,,5.0,,,100.0
12,"Day, Sam",6,4.0,1,7,1.0,1.0,17.0,4.0,,3.0,2.0,3.0,1.0,1.0,,5.0,3,2.0,2.0,3.0,,,65.0
8,"Fiorini, Brayden",8,1.0,6,14,1.0,,,1.0,1.0,2.0,,,2.0,,,7.0,5,,1.0,1.0,1.0,,86.0
3,"Flanders, Sam",16,12.0,6,22,,,,4.0,1.0,3.0,,3.0,,,,3.0,18,,,,,,85.0
26,"Graham, Will",4,1.0,8,12,1.0,,,11.0,,2.0,3.0,,2.0,,,5.0,7,,,,,,73.0
7,"Holman, Nick",4,1.0,3,7,,2.0,,3.0,,1.0,,2.0,,1.0,,3.0,5,,,3.0,,,79.0
19 ↓,"Humphrey, Bailey",5,1.0,5,10,1.0,3.0,,3.0,,2.0,,1.0,1.0,,,3.0,7,,,1.0,,2.0,70.0
34,"King, Ben",8,7.0,2,10,3.0,2.0,,,,4.0,,2.0,2.0,1.0,,6.0,5,2.0,5.0,,,1.0,87.0
13,"Lukosius, Jack",8,7.0,4,12,,,,1.0,,,,1.0,,1.0,,6.0,7,2.0,,1.0,,,82.0
11,"Miller, Touk",11,1.0,16,27,,,,10.0,1.0,6.0,6.0,2.0,1.0,,,14.0,15,,,3.0,,1.0,80.0
27,"Powell, Wil",13,5.0,4,17,,,,5.0,6.0,1.0,1.0,4.0,2.0,,,5.0,12,,,2.0,3.0,1.0,81.0
29,"Rogers, Jake",10,1.0,12,22,1.0,,,3.0,,5.0,3.0,6.0,,2.0,,13.0,11,,,,2.0,4.0,79.0
18,"Rowell, Matt",16,,6,22,2.0,,,13.0,1.0,8.0,9.0,5.0,7.0,3.0,2.0,18.0,6,,,2.0,,1.0,85.0
24 ↑,"Swallow, David",1,,1,2,,,,,,1.0,,,,,,1.0,1,,,,,1.0,14.0
17,"Walter, Jed",6,4.0,2,8,2.0,1.0,,1.0,,1.0,,4.0,,3.0,,3.0,5,1.0,2.0,3.0,,,81.0
28,"Witts, Jarrod",13,1.0,5,18,1.0,,46.0,8.0,,5.0,10.0,4.0,5.0,2.0,1.0,12.0,6,,,2.0,,2.0,77.0
Totals,Totals,195,79.0,127,322,17.0,10.0,63.0,79.0,22.0,67.0,48.0,47.0,30.0,18.0,6.0,148.0,176,11.0,12.0,39.0,6.0,13.0,
Opposition,Opposition,186,78.0,90,276,12.0,3.0,18.0,67.0,49.0,35.0,31.0,63.0,18.0,30.0,,111.0,149,7.0,6.0,45.0,5.0,6.0,
