Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",15,4,12,27,,,,3.0,,4.0,3.0,5.0,3.0,,,15.0,14.0,,,2.0,,1.0,83.0
10,"Ballard, Charlie",9,7,1,10,,,,,1.0,1.0,1.0,5.0,,3.0,,2.0,7.0,1.0,,5.0,,,86.0
3,"Bowes, Jack",18,3,6,24,1,,,2.0,1.0,1.0,2.0,4.0,1.0,2.0,,7.0,15.0,,,1.0,,1.0,68.0
29,"Burgess, Chris",6,2,4,10,,,,,3.0,1.0,,1.0,2.0,,,3.0,7.0,,1.0,3.0,,,90.0
45,"Dawson, Jacob",11,6,4,15,,,,3.0,5.0,1.0,1.0,3.0,1.0,,,4.0,12.0,,,2.0,,,81.0
12,"Day, Sam",3,2,1,4,,1.0,3.0,1.0,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,6.0,,,88.0
8,"Fiorini, Brayden",12,4,11,23,,,,3.0,1.0,3.0,5.0,2.0,2.0,1.0,,7.0,13.0,,,1.0,,,74.0
46,"Graham, Caleb",4,4,3,7,,,,1.0,3.0,,1.0,,1.0,,,3.0,5.0,,,5.0,,,92.0
1,"Hanley, Pearce",17,6,6,23,,,,1.0,5.0,8.0,1.0,5.0,1.0,2.0,,4.0,18.0,,,,1.0,,88.0
5,"Harbrow, Jarrod",16,4,2,18,,,,,5.0,1.0,1.0,5.0,2.0,,,8.0,8.0,1.0,,4.0,,,81.0
34,"King, Ben",4,4,1,5,3,,,,,,,3.0,,1.0,,1.0,4.0,,3.0,,,,76.0
23,"Lemmens, Sean",5,1,4,9,,,,3.0,,3.0,2.0,5.0,1.0,1.0,,6.0,3.0,,,,,,78.0
41,"Lukosius, Jack",11,7,3,14,,1.0,,,2.0,2.0,,2.0,,,,2.0,10.0,1.0,,3.0,,1.0,85.0
44,"Macpherson, Darcy",10,5,6,16,,2.0,,4.0,,2.0,2.0,1.0,4.0,,,9.0,7.0,2.0,3.0,,,1.0,49.0
11,"Miller, Touk",9,4,10,19,,,,7.0,1.0,2.0,7.0,4.0,,1.0,,11.0,8.0,,,3.0,,,82.0
31,"Murdoch, Jordan",7,2,2,9,,,,2.0,,4.0,4.0,1.0,2.0,,,4.0,5.0,,,1.0,,,85.0
35,"Rischitelli, Michael",3,1,3,6,,,,4.0,,1.0,3.0,1.0,1.0,,,5.0,1.0,,,,,,74.0
6,"Sexton, Alex",11,5,1,12,2,4.0,,3.0,,2.0,,3.0,1.0,,,4.0,9.0,,2.0,1.0,,,91.0
24,"Swallow, David",10,4,4,14,,,,5.0,1.0,3.0,3.0,3.0,1.0,2.0,,9.0,8.0,,1.0,2.0,,,84.0
14,"Weller, Lachie",12,4,8,20,,1.0,,11.0,1.0,7.0,4.0,4.0,2.0,2.0,,9.0,12.0,,,1.0,,1.0,86.0
28,"Witts, Jarrod",12,5,8,20,,,69.0,4.0,2.0,2.0,6.0,1.0,5.0,1.0,,11.0,7.0,,,3.0,,,100.0
15,"Young, Aaron",7,2,4,11,1,,,3.0,,2.0,1.0,3.0,1.0,,,5.0,7.0,,1.0,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,86,104,316,7,13.0,72.0,60.0,31.0,51.0,47.0,62.0,31.0,17.0,,131.0,182.0,5.0,13.0,44.0,1.0,5.0,
Opposition,Opposition,240,119,140,380,20,7.0,23.0,70.0,44.0,53.0,43.0,63.0,17.0,31.0,6.0,128.0,235.0,13.0,16.0,47.0,2.0,16.0,
