Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 161d,231 (158-1-72 68.61%),32 (0.14),←,
30,"Brand, Kaiden",22y 90d,5 (4-0-1 80.00%),,←,
22,"Breust, Luke",25y 239d,131 (105-0-26 80.15%),257 (1.96),←,
9,"Burgoyne, Shaun",33y 260d,310 (215-1-94 69.52%),249 (0.80),153 (118-1-34 77.45%),78 (0.51)
18,"Ceglar, Jonathon",25y 144d,44 (35-0-9 79.55%),23 (0.52),←,
8,"Duryea, Taylor",25y 74d,77 (61-0-16 79.22%),13 (0.17),←,
12,"Frawley, James",27y 291d,171 (58-1-112 34.21%),24 (0.14),32 (24-0-8 75.00%),6 (0.19)
6,"Gibson, Josh",32y 116d,204 (134-2-68 66.18%),4 (0.02),139 (105-1-33 75.90%),2 (0.01)
19,"Gunston, Jack",24y 265d,118 (87-0-31 73.73%),256 (2.17),104 (82-0-22 78.85%),236 (2.27)
4,"Hartung, Billy",21y 165d,41 (32-0-9 78.05%),20 (0.49),←,
10,"Hill, Bradley",22y 364d,86 (69-0-17 80.23%),54 (0.63),←,
15,"Hodge, Luke",32y 22d,277 (165-1-111 59.75%),188 (0.68),←,
41,"Howe, Daniel",20y 216d,14 (13-0-1 92.86%),1 (0.07),←,
3,"Lewis, Jordan",30y 74d,255 (164-1-90 64.51%),140 (0.55),←,
7,"McEvoy, Ben",26y 362d,138 (85-2-51 62.32%),54 (0.39),47 (34-0-13 72.34%),27 (0.57)
5,"Mitchell, Sam",33y 269d,298 (184-1-113 61.91%),67 (0.22),←,
28,"Puopolo, Paul",28y 218d,126 (100-0-26 79.37%),125 (0.99),←,
33,"Rioli, Cyril",26y 359d,170 (119-1-50 70.29%),250 (1.47),←,
26,"Shiels, Liam",25y 69d,137 (104-0-33 75.91%),45 (0.33),←,
21,"Sicily, James",21y 183d,18 (14-0-4 77.78%),27 (1.50),←,
16,"Smith, Isaac",27y 190d,126 (101-0-25 80.16%),109 (0.87),←,
24,"Stratton, Ben",27y 128d,132 (96-1-35 73.11%),1 (0.01),←,
Totals,Totals,26y 310d,3109 (2103-12-994 67.64%),1939 (0.62),,
C,"Clarkson, Alastair",48y 71d,274 (175-1-98 64.05%),,←,
