Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 269d,57 (35-0-22 61.40%),4 (0.07),30 (21-0-9 70.00%),
4,"Ah Chee, Callum",24y 168d,86 (40-0-46 46.51%),34 (0.40),41 (32-0-9 78.05%),10 (0.24)
31,"Andrews, Harris",25y 105d,138 (55-0-83 39.86%),10 (0.07),←,
43,"Answerth, Noah",22y 232d,30 (22-0-8 73.33%),2 (0.07),←,
33,"Bailey, Zac",22y 184d,72 (45-0-27 62.50%),58 (0.81),←,
7,"Berry, Jarrod",24y 49d,87 (43-0-44 49.43%),39 (0.45),←,
23,"Cameron, Charlie",27y 264d,153 (96-1-56 63.07%),250 (1.63),80 (49-0-31 61.25%),163 (2.04)
12,"Cockatoo, Nakia",25y 154d,43 (26-1-16 61.63%),31 (0.72),9 (6-0-3 66.67%),6 (0.67)
3,"Daniher, Joe",28y 22d,134 (57-1-76 42.91%),243 (1.81),26 (17-0-9 65.38%),52 (2.00)
32,"Fort, Darcy",28y 232d,10 (7-0-3 70.00%),8 (0.80),2 (2-0-0 100.00%),2 (1.00)
27,"Gardiner, Darcy",26y 185d,135 (59-0-76 43.70%),5 (0.04),←,
17,"Lyons, Jarryd",29y 247d,161 (92-0-69 57.14%),77 (0.48),69 (48-0-21 69.57%),28 (0.41)
11,"McCarthy, Lincoln",28y 155d,96 (69-0-27 71.88%),99 (1.03),67 (46-0-21 68.66%),74 (1.10)
6,"McCluggage, Hugh",24y 23d,108 (56-0-52 51.85%),67 (0.62),←,
46,"McInerney, Oscar",27y 259d,81 (49-0-32 60.49%),38 (0.47),←,
25,"McStay, Daniel",26y 275d,141 (64-0-77 45.39%),113 (0.80),←,
9,"Neale, Lachie",28y 306d,197 (106-0-91 53.81%),103 (0.52),62 (41-0-21 66.13%),36 (0.58)
20,"Prior, Jaxon",20y 295d,19 (15-0-4 78.95%),6 (0.32),←,
16,"Rayner, Cam",22y 156d,65 (36-0-29 55.38%),58 (0.89),←,
10,"Rich, Daniel",31y 292d,248 (102-1-145 41.33%),113 (0.46),←,
22,"Sharp, Harry",19y 99d,4 (2-0-2 50.00%),,←,
37,"Starcevich, Brandon",22y 245d,49 (33-0-16 67.35%),2 (0.04),←,
15,"Zorko, Dayne",33y 45d,210 (87-0-123 41.43%),210 (1.00),←,
Totals,Totals,26y 26d,2324 (1196-4-1124 51.46%),1570 (0.68),,
C,"Fagan, Chris",60y 276d,113 (58-0-55 51.33%),,←,
