Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 172d,43 (19-0-24 44.19%),4 (0.09),←,
26,"Bickley, Mark",30y 297d,197 (96-0-101 48.73%),63 (0.32),←,
35,"Biglands, Rhett",22y 266d,8 (5-0-3 62.50%),2 (0.25),←,
24,"Burton, Brett",22y 23d,29 (10-0-19 34.48%),30 (1.03),←,
6,"Byrne, James",22y 34d,10 (5-0-5 50.00%),2 (0.20),←,
14,"Connell, Matthew",27y 298d,89 (38-0-51 42.70%),26 (0.29),86 (36-0-50 41.86%),26 (0.30)
1,"Crowell, Andrew",22y 286d,4 (2-0-2 50.00%),2 (0.50),←,
9,"Edwards, Tyson",23y 295d,93 (46-0-47 49.46%),52 (0.56),←,
36,"Goodwin, Simon",23y 153d,62 (34-0-28 54.84%),18 (0.29),←,
34,"Hart, Ben",25y 323d,192 (94-1-97 49.22%),34 (0.18),←,
11,"James, Brett",27y 164d,108 (53-1-54 49.54%),49 (0.45),66 (36-0-30 54.55%),23 (0.35)
28,"Johnson, Kane",22y 73d,59 (30-0-29 50.85%),16 (0.27),←,
31,"Marsh, Ben",23y 323d,18 (10-0-8 55.56%),8 (0.44),←,
23,"McLeod, Andrew",23y 297d,113 (56-0-57 49.56%),108 (0.96),←,
27,"OLoughlin, Ricky",20y 328d,3 (2-0-1 66.67%),1 (0.33),←,
22,"Perrie, Ian",21y 48d,10 (5-0-5 50.00%),10 (1.00),←,
32,"Ricciuto, Mark",24y 354d,161 (75-1-85 46.89%),104 (0.65),←,
10,"Robran, Matthew",29y 69d,113 (61-0-52 53.98%),103 (0.91),106 (57-0-49 53.77%),98 (0.92)
7,"Smart, Nigel",31y 6d,199 (95-1-103 47.99%),99 (0.50),←,
20,"Stenglein, Tyson",19y 316d,12 (7-0-5 58.33%),1 (0.08),←,
30,"Vardy, Peter",24y 122d,70 (36-0-34 51.43%),119 (1.70),←,
17,"Welsh, Scott",21y 172d,48 (31-0-17 64.58%),56 (1.17),12 (5-0-7 41.67%),26 (2.17)
Totals,Totals,24y 118d,1641 (810-4-827 49.36%),907 (0.55),,
C,"Ayres, Gary",39y 242d,128 (70-1-57 55.08%),,12 (5-0-7 41.67%),
