Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",7,5,3,10,2,,,1.0,,3.0,,4.0,,4.0,,1.0,8.0,,3.0,2.0,,,84.0
3,"Coniglio, Stephen",11,2,22,33,,,,7.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,13.0,17.0,,,,,1.0,82.0
1,"Davis, Phil",8,7,6,14,,,,1.0,4.0,1.0,,4.0,1.0,3.0,,4.0,11.0,,,8.0,,,88.0
4,"Greene, Toby",8,2,7,15,3,1.0,,5.0,2.0,4.0,2.0,2.0,2.0,,,6.0,8.0,,2.0,1.0,,,84.0
32,"Griffen, Ryan",6,3,8,14,,1.0,2.0,4.0,,2.0,1.0,2.0,,2.0,,4.0,10.0,,,,1.0,,71.0
27,"Himmelberg, Harry",10,7,6,16,,1.0,,,1.0,3.0,,,1.0,,,5.0,11.0,,,3.0,,1.0,82.0
17,"Johnson, Steve",13,7,5,18,3,,,4.0,2.0,4.0,3.0,,2.0,,,9.0,9.0,,2.0,,,2.0,82.0
22,"Kelly, Josh",10,3,11,21,,1.0,,1.0,2.0,4.0,1.0,2.0,,1.0,,5.0,17.0,,1.0,,2.0,1.0,78.0
40,"Kennedy, Adam",10,6,8,18,1,,,2.0,2.0,2.0,1.0,2.0,,1.0,,3.0,15.0,,1.0,1.0,,,79.0
37,"Lobb, Rory",7,4,4,11,,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,,,8.0,3.0,2.0,1.0,1.0,,1.0,68.0
41,"Mumford, Shane",,3,16,16,,,28.0,4.0,,,7.0,5.0,3.0,4.0,,11.0,6.0,2.0,,,,,89.0
24,"Patfull, Joel",5,6,10,15,,,,3.0,1.0,3.0,,2.0,,1.0,,3.0,12.0,,,2.0,1.0,,85.0
12,"Patton, Jonathon",6,6,2,8,,1.0,,3.0,,1.0,,6.0,,2.0,,1.0,7.0,,1.0,2.0,,,81.0
50,"Reid, Sam",8,4,3,11,3,,,3.0,,3.0,1.0,,1.0,,,6.0,5.0,1.0,2.0,1.0,,,78.0
9,"Scully, Tom",12,5,18,30,2,,,1.0,1.0,7.0,3.0,4.0,,2.0,2.0,9.0,22.0,,2.0,2.0,2.0,1.0,91.0
23,"Shaw, Heath",26,11,3,29,,,,2.0,8.0,3.0,,3.0,,,1.0,6.0,21.0,,,3.0,7.0,,91.0
5,"Shiel, Dylan",11,3,14,25,1,,,1.0,2.0,4.0,3.0,4.0,1.0,,,10.0,15.0,,,1.0,3.0,3.0,80.0
10,"Smith, Devon",8,1,9,17,1,,,14.0,1.0,4.0,3.0,2.0,1.0,1.0,,5.0,13.0,,1.0,1.0,1.0,2.0,82.0
20,"Tomlinson, Adam",9,5,4,13,,,,,2.0,2.0,,2.0,,1.0,,4.0,9.0,,,2.0,,,90.0
8,"Ward, Callan",9,3,9,18,1,,2.0,6.0,,3.0,6.0,1.0,4.0,,,7.0,11.0,,,1.0,2.0,1.0,82.0
29,"Williams, Zac",15,9,9,24,,,,3.0,2.0,4.0,1.0,3.0,,,,6.0,20.0,,,2.0,2.0,,81.0
16,"Wilson, Nathan",14,6,3,17,,1.0,,1.0,3.0,4.0,1.0,2.0,1.0,,,4.0,11.0,,,1.0,1.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,108,180,393,17,9.0,36.0,69.0,35.0,64.0,38.0,57.0,21.0,24.0,6.0,130.0,261.0,5.0,16.0,34.0,22.0,13.0,
Opposition,Opposition,205,114,134,339,3,5.0,43.0,69.0,40.0,38.0,29.0,59.0,24.0,21.0,,117.0,219.0,16.0,7.0,31.0,2.0,2.0,
