Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",21y 179d,16 (3-0-13 18.75%),3 (0.19),5 (0-0-5 0.00%),2 (0.40)
13,"Cox, Nik",20y 70d,24 (10-0-14 41.67%),9 (0.38),←,
12,"Cutler, Tom",27y 34d,89 (27-1-61 30.90%),37 (0.42),23 (9-1-13 41.30%),5 (0.22)
2,"Draper, Sam",23y 179d,23 (6-0-17 26.09%),3 (0.13),←,
22,"Durham, Sam",20y 260d,8 (4-0-4 50.00%),1 (0.13),←,
10,"Francis, Aaron",24y 228d,51 (23-1-27 46.08%),8 (0.16),←,
35,"Guelfi, Matt",24y 224d,65 (33-1-31 51.54%),14 (0.22),←,
33,"Ham, Brayden",22y 335d,36 (14-0-22 38.89%),9 (0.25),←,
21,"Heppell, Dyson",29y 316d,193 (92-2-99 48.19%),62 (0.32),←,
19,"Hind, Nick",27y 219d,45 (20-0-25 44.44%),21 (0.47),24 (11-0-13 45.83%),4 (0.17)
29,"Kelly, Jake",27y 64d,112 (50-1-61 45.09%),1 (0.01),2 (0-0-2 0.00%),
15,"Laverde, Jayden",25y 348d,71 (31-0-40 43.66%),37 (0.52),←,
1,"McGrath, Andrew",23y 297d,95 (47-1-47 50.00%),17 (0.18),←,
7,"Merrett, Zach",26y 174d,167 (71-2-94 43.11%),51 (0.31),←,
3,"Parish, Darcy",24y 244d,118 (49-1-68 41.95%),47 (0.40),←,
16,"Perkins, Archie",20y,23 (11-0-12 47.83%),12 (0.52),←,
27,"Redman, Mason",24y 212d,62 (29-1-32 47.58%),8 (0.13),←,
14,"Ridley, Jordan",23y 157d,50 (21-1-28 43.00%),,←,
5,"Smith, Devon",28y 310d,176 (67-3-106 38.92%),145 (0.82),67 (29-1-37 44.03%),45 (0.67)
17,"Stewart, James",28y 22d,74 (31-1-42 42.57%),66 (0.89),56 (23-1-32 41.96%),48 (0.86)
25,"Stringer, Jake",27y 335d,158 (81-0-77 51.27%),280 (1.77),69 (33-0-36 47.83%),120 (1.74)
40,"Wanganeen, Tex",18y 167d,1 (0-0-1 0.00%),,←,
20,"Wright, Peter",25y 199d,89 (23-0-66 25.84%),119 (1.34),23 (10-0-13 43.48%),34 (1.48)
Totals,Totals,24y 246d,1746 (743-16-987 42.55%),950 (0.54),,
C,"Rutten, Ben",38y 302d,25 (11-0-14 44.00%),,←,
