Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",19,3,7,26,,1.0,,6.0,1.0,9.0,11.0,4.0,3.0,2.0,,14.0,12.0,,,1.0,,,83.0
5,"Broadbent, Matthew",9,4,5,14,,,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,6.0,9.0,1.0,1.0,1.0,,2.0,84.0
18,"Cornes, Kane",15,1,14,29,1,2.0,,9.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,12.0,18.0,,,,2.0,2.0,93.0
7,"Ebert, Brad",24,12,6,30,,,,4.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,5.0,23.0,1.0,1.0,1.0,1.0,,91.0
8,"Hartlett, Hamish",17,5,12,29,2,,,2.0,2.0,5.0,4.0,5.0,1.0,2.0,2.0,7.0,22.0,,,,1.0,,75.0
3,"Heath, Campbell",9,6,1,10,1,,,2.0,,1.0,,2.0,,1.0,,3.0,7.0,1.0,1.0,2.0,,1.0,93.0
42,"Jonas, Tom",5,1,6,11,,,,,,1.0,,,1.0,,,3.0,7.0,,,4.0,,,96.0
23,"Lobbe, Matthew",6,7,9,15,,,11.0,2.0,,1.0,,2.0,,2.0,,4.0,11.0,1.0,,1.0,,,72.0
37 ↑,"Mitchell, Kane",2,1,5,7,,1.0,,1.0,,,,,,,,1.0,5.0,,,,,,23.0
6 ↓,"Monfries, Angus",11,3,7,18,3,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,,9.0,8.0,1.0,3.0,2.0,,2.0,64.0
26,"Moore, Andrew",4,3,5,9,1,,,3.0,1.0,,3.0,1.0,,1.0,,4.0,5.0,,1.0,4.0,,,73.0
32,"Neade, Jake",6,4,5,11,,,,4.0,1.0,4.0,1.0,3.0,,1.0,,4.0,6.0,1.0,1.0,,,2.0,79.0
13,"OShea, Cameron",10,4,5,15,,,,4.0,,1.0,,4.0,1.0,3.0,,8.0,7.0,,,2.0,,,88.0
29,"Pittard, Jasper",12,6,2,14,1,,,,4.0,2.0,1.0,2.0,1.0,1.0,,3.0,10.0,,,3.0,1.0,,83.0
34,"Redden, Jarrad",1,,7,8,,,19.0,2.0,,1.0,3.0,2.0,2.0,2.0,,5.0,3.0,,,1.0,,,80.0
28,"Schulz, Jay",12,6,8,20,4,,,5.0,,2.0,2.0,2.0,1.0,1.0,,9.0,11.0,2.0,3.0,1.0,1.0,1.0,96.0
15,"Stevenson, Lewis",12,4,7,19,,,,3.0,2.0,4.0,1.0,1.0,,,,4.0,14.0,,,,,,92.0
14,"Stewart, Paul",8,5,7,15,3,2.0,,1.0,,2.0,1.0,2.0,,,,4.0,12.0,,3.0,1.0,,,94.0
12,"Trengove, Jackson",6,3,8,14,,,1.0,2.0,4.0,1.0,,2.0,,2.0,,7.0,6.0,1.0,,13.0,,,90.0
39,"Westhoff, Justin",13,9,6,19,1,4.0,,3.0,1.0,1.0,1.0,1.0,,,,6.0,12.0,,2.0,,,1.0,95.0
16,"Wines, Ollie",12,7,12,24,1,1.0,,3.0,3.0,6.0,3.0,2.0,5.0,2.0,,16.0,11.0,2.0,1.0,1.0,,2.0,71.0
20,"Wingard, Chad",13,4,7,20,1,1.0,,1.0,1.0,5.0,2.0,2.0,1.0,2.0,,6.0,13.0,1.0,1.0,1.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,98,151,377,19,19.0,32.0,62.0,30.0,62.0,43.0,47.0,24.0,27.0,6.0,140.0,232.0,12.0,18.0,39.0,6.0,14.0,
Opposition,Opposition,170,73,126,296,8,6.0,41.0,54.0,39.0,41.0,34.0,53.0,27.0,23.0,,122.0,174.0,11.0,9.0,49.0,9.0,6.0,
