Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",25y 3d,72 (40-0-32 55.56%),35 (0.49),←,
10,"Boak, Travis",32y 21d,277 (136-1-140 49.28%),176 (0.64),←,
26,"Bonner, Riley",23y 168d,48 (29-0-19 60.42%),8 (0.17),←,
18,"Butters, Zak",19y 349d,32 (19-0-13 59.38%),21 (0.66),←,
33,"Byrne-Jones, Darcy",24y 337d,99 (55-0-44 55.56%),6 (0.06),←,
17,"Clurey, Tom",26y 152d,94 (56-0-38 59.57%),,←,
22,"Dixon, Charlie",29y 334d,147 (67-1-79 45.92%),235 (1.60),82 (48-0-34 58.54%),141 (1.72)
7,"Ebert, Brad",30y 142d,255 (122-1-132 48.04%),135 (0.53),179 (94-1-84 52.79%),102 (0.57)
19,"Georgiades, Mitch",18y 329d,7 (5-0-2 71.43%),8 (1.14),←,
9,"Gray, Robbie",32y 145d,231 (115-0-116 49.78%),329 (1.42),←,
8,"Hartlett, Hamish",30y 8d,177 (87-1-89 49.44%),75 (0.42),←,
1,"Jonas, Tom",29y 226d,152 (81-1-70 53.62%),1 (0.01),←,
40,"Lienert, Jarrod",26y 17d,17 (8-0-9 47.06%),,←,
29,"Lycett, Scott",27y 331d,102 (64-0-38 62.75%),52 (0.51),27 (16-0-11 59.26%),7 (0.26)
32,"Mayes, Sam",26y 94d,107 (31-0-76 28.97%),27 (0.25),6 (4-0-2 66.67%),1 (0.17)
12,"McKenzie, Trent",28y 141d,119 (39-0-80 32.77%),22 (0.18),13 (10-0-3 76.92%),
6,"Motlop, Steven",29y 163d,179 (115-2-62 64.80%),199 (1.11),44 (25-0-19 56.82%),24 (0.55)
2,"Powell-Pepper, Sam",22y 227d,70 (43-0-27 61.43%),35 (0.50),←,
11,"Rockliff, Tom",30y 182d,200 (74-0-126 37.00%),98 (0.49),46 (28-0-18 60.87%),11 (0.24)
39,"Westhoff, Justin",33y 326d,279 (137-1-141 49.28%),312 (1.12),←,
16,"Wines, Ollie",25y 320d,152 (85-0-67 55.92%),67 (0.44),←,
36,"Woodcock, Boyd",20y 170d,4 (3-0-1 75.00%),3 (0.75),←,
Totals,Totals,27y 8d,2820 (1411-8-1401 50.04%),1844 (0.65),,
C,"Hinkley, Ken",53y 327d,172 (98-0-74 56.98%),,←,
