Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Atkinson, Jarrod",7,2,5,12,,,,3.0,2.0,1.0,1.0,,1.0,,,3.0,9.0,,,2.0,3.0,,79.0
29,"Davey, Alwyn",5,2,6,11,2,,,11.0,,2.0,1.0,1.0,,1.0,,5.0,7.0,,1.0,2.0,,,82.0
15,"Dempsey, Courtenay",7,3,11,18,,,,1.0,3.0,,,1.0,1.0,,,8.0,10.0,1.0,,5.0,,,81.0
31,"Fletcher, Dustin",13,5,2,15,,,1.0,,4.0,,,2.0,,2.0,,6.0,8.0,1.0,,9.0,,,93.0
3,"Gumbleton, Scott",5,6,3,8,3,1.0,,,,,,2.0,,1.0,,3.0,5.0,2.0,4.0,2.0,,,86.0
19,"Hille, David",7,6,7,14,,,14.0,1.0,1.0,3.0,,2.0,,,,5.0,9.0,2.0,,1.0,,1.0,78.0
39,"Hocking, Heath",8,6,12,20,1,,,1.0,2.0,3.0,,1.0,,,,7.0,13.0,,,4.0,,,88.0
40,"Howlett, Ben",6,5,6,12,,,,5.0,1.0,2.0,1.0,1.0,,,,3.0,9.0,1.0,,2.0,,,58.0
18,"Hurley, Michael",12,6,5,17,,1.0,,,2.0,4.0,1.0,,1.0,,,6.0,11.0,,,2.0,,1.0,87.0
7,"Jetta, Leroy",14,10,11,25,2,,,5.0,2.0,3.0,,1.0,1.0,,,4.0,21.0,,3.0,2.0,1.0,1.0,75.0
14,"Lonergan, Sam",4,5,8,12,,,,1.0,1.0,1.0,1.0,,,,,6.0,6.0,1.0,2.0,,,,91.0
42,"Lovett-Murray, Nathan",5,3,7,12,1,,,6.0,1.0,2.0,2.0,2.0,1.0,2.0,,5.0,8.0,,,1.0,1.0,,78.0
10,"McVeigh, Mark",11,3,4,15,,,,2.0,2.0,4.0,,4.0,1.0,2.0,,3.0,12.0,,,2.0,,2.0,91.0
6,"Monfries, Angus",8,4,8,16,1,2.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,5.0,11.0,,,,2.0,,88.0
23,"Myers, David",12,4,9,21,1,1.0,,2.0,4.0,2.0,2.0,4.0,2.0,2.0,,10.0,10.0,,,2.0,3.0,2.0,65.0
16,"Pears, Tayte",10,6,9,19,,,1.0,2.0,1.0,1.0,,4.0,,3.0,,5.0,15.0,,,3.0,,,92.0
9,"Prismall, Brent",13,5,9,22,,,,4.0,2.0,3.0,1.0,1.0,,1.0,,4.0,18.0,,,1.0,1.0,1.0,77.0
30,"Ryder, Paddy",7,5,7,14,2,1.0,21.0,8.0,,1.0,1.0,,1.0,,3.0,7.0,7.0,2.0,2.0,3.0,,,95.0
5,"Stanton, Brent",17,10,15,32,,1.0,,3.0,3.0,4.0,4.0,5.0,,2.0,1.0,17.0,16.0,2.0,1.0,,3.0,2.0,79.0
4,"Watson, Jobe",12,5,13,25,1,,,7.0,1.0,3.0,7.0,4.0,4.0,1.0,2.0,13.0,12.0,1.0,,5.0,3.0,,78.0
8,"Winderlich, Jason",11,7,16,27,,,,8.0,2.0,3.0,4.0,1.0,,,,11.0,16.0,,,,2.0,1.0,70.0
11,"Zaharakis, David",9,7,4,13,1,1.0,,4.0,,5.0,,2.0,,1.0,,2.0,11.0,2.0,1.0,3.0,1.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,115,177,380,15,9.0,37.0,75.0,34.0,48.0,29.0,39.0,14.0,19.0,6.0,138.0,244.0,15.0,14.0,51.0,20.0,11.0,
Opposition,Opposition,195,79,152,347,14,6.0,38.0,66.0,28.0,49.0,44.0,42.0,19.0,14.0,,150.0,194.0,18.0,15.0,43.0,15.0,9.0,
