Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Ball, Matthew",3,1,2,5,,,,3.0,,1.0,,2.0,,1.0,,1.0,4.0,,,1.0,,,49.0
33,"Barlow, Kris",12,7,5,17,,1.0,,4.0,1.0,4.0,,3.0,1.0,,,3.0,14.0,1.0,1.0,2.0,1.0,,86.0
10,"Bateman, Chance",4,,4,8,,,,1.0,2.0,1.0,,2.0,1.0,,,1.0,7.0,,,1.0,2.0,,32.0
20,"Beaumont, Simon",9,2,3,12,,1.0,,2.0,,2.0,3.0,2.0,,2.0,,4.0,8.0,,,1.0,,,85.0
30,"Brown, Campbell",6,4,3,9,1,1.0,,2.0,2.0,,1.0,1.0,2.0,,,5.0,4.0,1.0,2.0,1.0,,,93.0
25,"Clarke, Tim",4,4,15,19,,,,1.0,2.0,,1.0,1.0,1.0,,,8.0,12.0,1.0,,1.0,,,90.0
24,"Croad, Trent",12,7,5,17,,,1.0,1.0,2.0,3.0,1.0,6.0,,3.0,,9.0,8.0,2.0,,,,,100.0
1,"Everitt, Peter",8,3,5,13,,1.0,30.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,,8.0,7.0,1.0,,1.0,2.0,,94.0
34,"Graham, Mark",9,12,8,17,1,,,3.0,1.0,1.0,,4.0,,3.0,,4.0,14.0,1.0,1.0,4.0,,,86.0
29,"Greene, Steven",15,5,10,25,,,,1.0,7.0,2.0,1.0,2.0,2.0,,,5.0,17.0,,,,,,93.0
3,"Hay, Jonathan",3,5,8,11,,,,2.0,2.0,,,1.0,,1.0,,5.0,6.0,2.0,,5.0,,,100.0
15,"Hodge, Luke",8,3,4,12,1,1.0,,5.0,,4.0,2.0,,1.0,,,5.0,7.0,,,5.0,,1.0,97.0
2,"Holland, Nick",13,13,2,15,1,,,1.0,,7.0,,2.0,1.0,,,4.0,12.0,2.0,2.0,1.0,,,100.0
22,"Kane, Ben",3,1,2,5,,,,1.0,,2.0,,,1.0,,,3.0,3.0,,,1.0,,,58.0
18,"Ladson, Rick",3,2,7,10,,,,,1.0,2.0,1.0,,1.0,,,5.0,5.0,,,,,,45.0
37,"Lekkas, Angelo",11,7,3,14,2,1.0,,4.0,2.0,5.0,,,2.0,,,4.0,9.0,1.0,2.0,,,1.0,100.0
12,"Lonie, Nathan",11,1,8,19,,,,2.0,2.0,4.0,2.0,1.0,,,,8.0,12.0,,,1.0,,,78.0
5,"Mitchell, Sam",11,3,6,17,,1.0,,5.0,,4.0,6.0,1.0,2.0,1.0,,9.0,9.0,,,2.0,,,93.0
16,"Ries, Nick",5,3,10,15,,,,1.0,,2.0,3.0,2.0,,1.0,,3.0,12.0,,,3.0,,,79.0
11,"Smith, Joel",9,5,5,14,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,6.0,8.0,1.0,,3.0,,1.0,100.0
23,"Thompson, Nathan",8,5,4,12,2,1.0,3.0,1.0,,1.0,,3.0,,2.0,,5.0,6.0,1.0,2.0,1.0,,2.0,94.0
6,"Williams, Mark",2,,,2,1,,,,,,,3.0,,,,,2.0,,,,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,93,119,288,9,9.0,34.0,43.0,29.0,49.0,26.0,42.0,19.0,17.0,,105.0,186.0,14.0,10.0,34.0,5.0,5.0,
Opposition,Opposition,196,81,89,285,22,11.0,30.0,64.0,41.0,54.0,37.0,46.0,17.0,19.0,6.0,125.0,156.0,17.0,15.0,49.0,25.0,12.0,
