North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Edwards, Aaron",25y 60d,32 (18-1-13 57.81%),37 (1.16),28 (14-1-13 51.79%),35 (1.25)
11,"Firrito, Michael",25y 155d,111 (57-1-53 51.80%),17 (0.15),←,
38,"Gibson, Josh",25y 49d,49 (24-0-25 48.98%),1 (0.02),←,
24,"Greenwood, Levi",20y 71d,2 (0-0-2 0.00%),,←,
31,"Hale, David",24y 344d,107 (48-1-58 45.33%),87 (0.81),←,
39,"Harding, Leigh",28y 5d,117 (57-2-58 49.57%),140 (1.20),←,
4,"Harris, Daniel",26y 356d,140 (70-2-68 50.71%),41 (0.29),←,
2,"Lower, Ed",21y 312d,30 (16-1-13 55.00%),14 (0.47),←,
1,"McIntosh, Hamish",24y 239d,63 (27-1-35 43.65%),31 (0.49),←,
42,"McMahon, Scott",22y 333d,35 (20-0-15 57.14%),22 (0.63),←,
20,"Petrie, Drew",26y 198d,160 (78-2-80 49.38%),134 (0.84),←,
5,"Power, Sam",25y 303d,112 (41-3-68 37.95%),18 (0.16),28 (13-1-14 48.21%),2 (0.07)
30,"Pratt, Daniel",26y 41d,90 (46-0-44 51.11%),9 (0.10),87 (45-0-42 51.72%),8 (0.09)
3,"Rawlings, Brady",27y 325d,187 (96-1-90 51.60%),57 (0.30),←,
7,"Simpson, Adam",33y 74d,294 (168-2-124 57.48%),80 (0.27),←,
9,"Swallow, Andrew",21y 333d,46 (21-0-25 45.65%),16 (0.35),←,
12,"Thomas, Lindsay",21y 62d,41 (20-1-20 50.00%),49 (1.20),←,
16,"Thompson, Scott",22y 357d,12 (2-1-9 20.83%),,←,
14,"Urquhart, Gavin",20y 348d,20 (9-0-11 45.00%),,←,
35,"Warren, Ben",20y 79d,3 (1-0-2 33.33%),2 (0.67),←,
36,"Watt, Shannon",28y 156d,153 (79-2-72 52.29%),9 (0.06),←,
19,"Ziebell, Jack",18y 62d,6 (2-0-4 33.33%),1 (0.17),←,
Totals,Totals,24y 177d,1810 (900-21-889 49.72%),765 (0.42),,
C,"Laidley, Dani",42y 35d,143 (70-2-71 49.65%),,←,
