St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",8,1,3,11,,,,6.0,2.0,3.0,5.0,1.0,,1.0,,9.0,3.0,,,1.0,,,80.0
26,"Dal Santo, Nick",13,,8,21,,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,,,9.0,11.0,,,1.0,,,84.0
24,"Dempster, Sean",7,5,5,12,,,,3.0,3.0,2.0,,6.0,,2.0,,4.0,8.0,2.0,,4.0,1.0,,92.0
8,"Dennis-Lane, Trent",7,5,3,10,1,1.0,,4.0,,4.0,,4.0,,1.0,,4.0,7.0,,1.0,2.0,,,85.0
25,"Fisher, Sam",9,5,7,16,,,,2.0,3.0,2.0,,,,,,10.0,6.0,2.0,,4.0,,,90.0
14,"Geary, Jarryn",9,5,11,20,1,,,4.0,2.0,2.0,1.0,,,,,8.0,11.0,,,5.0,,,92.0
19,"Gilbert, Sam",4,5,9,13,,,,7.0,3.0,1.0,1.0,2.0,1.0,,,10.0,4.0,2.0,,7.0,,1.0,97.0
7,"Hayes, Lenny",17,3,11,28,,,,8.0,2.0,4.0,11.0,4.0,3.0,1.0,,16.0,12.0,,,2.0,,1.0,83.0
4,"Jones, Clinton",13,3,9,22,,,,6.0,3.0,2.0,4.0,3.0,1.0,1.0,,10.0,12.0,,,1.0,,,89.0
23,"Koschitzke, Justin",5,4,2,7,1,,2.0,5.0,,4.0,1.0,3.0,,3.0,,3.0,3.0,1.0,1.0,2.0,,,71.0
9 ↓,"Lee, Tom",4,2,1,5,,2.0,,2.0,1.0,,,1.0,,,,1.0,3.0,,1.0,1.0,,,56.0
5,"McEvoy, Ben",6,1,4,10,,,27.0,5.0,3.0,1.0,1.0,,,,,8.0,2.0,,,5.0,,1.0,85.0
11,"Montagna, Leigh",18,3,4,22,2,,,5.0,3.0,6.0,1.0,1.0,1.0,,,4.0,18.0,,,1.0,,1.0,85.0
30,"Murdoch, Brodie",5,3,3,8,,,,1.0,1.0,2.0,3.0,1.0,,,,4.0,5.0,,,1.0,,,79.0
12,"Riewoldt, Nick",22,13,5,27,2,1.0,2.0,7.0,5.0,3.0,1.0,4.0,1.0,2.0,,14.0,11.0,3.0,2.0,2.0,,1.0,90.0
17,"Roberton, Dylan",12,4,3,15,,,1.0,5.0,2.0,2.0,,3.0,,,,6.0,9.0,,,6.0,1.0,,89.0
6,"Ross, Sebastian",7,2,10,17,1,,,,1.0,1.0,2.0,8.0,,4.0,,10.0,7.0,,1.0,,,,78.0
21,"Saad, Ahmed",5,1,1,6,,2.0,,6.0,1.0,2.0,1.0,1.0,1.0,,,6.0,1.0,,1.0,1.0,,,82.0
35 ↑,"Saunders, Josh",3,1,3,6,,,,5.0,,2.0,2.0,1.0,,,,3.0,2.0,,1.0,,,,33.0
28,"Stanley, Rhys",8,,7,15,,,3.0,3.0,8.0,,,5.0,,2.0,,7.0,3.0,,,10.0,,,88.0
3,"Steven, Jack",10,,12,22,1,,,3.0,,4.0,7.0,2.0,2.0,1.0,,14.0,10.0,,,2.0,,,83.0
34,"Wright, Nathan",5,1,6,11,,,,5.0,2.0,1.0,,3.0,,,,6.0,5.0,,,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,67,127,324,9,9.0,36.0,98.0,46.0,50.0,43.0,56.0,11.0,18.0,,166.0,153.0,10.0,8.0,61.0,2.0,5.0,
Opposition,Opposition,197,64,167,364,11,13.0,56.0,90.0,36.0,59.0,43.0,42.0,19.0,11.0,6.0,165.0,196.0,10.0,8.0,56.0,,6.0,
