Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bonar, Aiden",4,3,3,7,,,,2.0,,1.0,1.0,,,,,2.0,5.0,,,,,,69.0
5,"Caldwell, Jye",7,5,6,13,,,,6.0,1.0,3.0,2.0,1.0,,,,6.0,8.0,1.0,,,,1.0,75.0
18,"Cameron, Jeremy",4,1,3,7,1,,,4.0,,1.0,1.0,1.0,1.0,1.0,,4.0,3.0,,1.0,,,,89.0
16,"Daniels, Brent",6,4,8,14,,1.0,,8.0,1.0,1.0,1.0,2.0,2.0,,,7.0,6.0,,,1.0,,,79.0
1,"Davis, Phil",8,5,8,16,,,,1.0,2.0,1.0,,5.0,,4.0,,9.0,6.0,2.0,,5.0,,,82.0
7,"Deledio, Brett",6,2,3,9,1,,,1.0,1.0,2.0,3.0,,1.0,,,3.0,5.0,,,2.0,,,58.0
4,"Greene, Toby",25,8,13,38,,,,5.0,6.0,5.0,8.0,10.0,3.0,2.0,1.0,20.0,17.0,,,1.0,,,94.0
9,"Hately, Jackson",9,4,2,11,1,,,4.0,,2.0,,3.0,3.0,,,4.0,7.0,,,,,,91.0
19,"Haynes, Nick",18,7,3,21,,,,2.0,4.0,,,1.0,,,,4.0,15.0,,,3.0,1.0,,90.0
37,"Hill, Bobby",5,1,1,6,,1.0,,4.0,,1.0,,1.0,,,,4.0,2.0,,,2.0,,,65.0
25,"Keeffe, Lachlan",6,2,3,9,,,,1.0,1.0,,,4.0,2.0,2.0,,4.0,4.0,,,7.0,,,89.0
40,"Kennedy, Adam",11,5,4,15,1,,,4.0,5.0,1.0,,2.0,,,,6.0,9.0,,,2.0,,,80.0
41,"Mumford, Shane",4,1,6,10,,1.0,14.0,1.0,,3.0,8.0,4.0,3.0,4.0,,8.0,2.0,,,3.0,,,87.0
36,"Perryman, Harry",17,8,9,26,,,,2.0,3.0,1.0,1.0,3.0,,,,10.0,15.0,1.0,,4.0,,,82.0
50,"Reid, Sam",8,5,4,12,,,,4.0,1.0,,1.0,1.0,,,,7.0,5.0,,,3.0,,,89.0
23,"Shaw, Heath",20,5,3,23,,,,5.0,11.0,2.0,1.0,7.0,2.0,1.0,,8.0,12.0,1.0,,5.0,1.0,,92.0
26,"Simpson, Dawson",6,6,5,11,,,29.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,8.0,,,8.0,,,84.0
42,"Stein, Jake",6,4,1,7,,,,5.0,1.0,,,3.0,1.0,,,1.0,4.0,,,10.0,,,81.0
14,"Taranto, Tim",20,5,5,25,,1.0,,6.0,3.0,7.0,4.0,7.0,3.0,1.0,,8.0,15.0,,,2.0,,,69.0
20,"Tomlinson, Adam",10,2,3,13,,,,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,4.0,11.0,,,3.0,,,88.0
6,"Whitfield, Lachie",21,7,8,29,,,,1.0,2.0,3.0,5.0,6.0,1.0,1.0,,9.0,17.0,,,,,,88.0
29,"Williams, Zac",23,2,3,26,,,,5.0,4.0,5.0,4.0,7.0,1.0,,,13.0,13.0,,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,92,104,348,4,5.0,43.0,77.0,51.0,42.0,42.0,72.0,25.0,19.0,1.0,144.0,189.0,5.0,1.0,62.0,2.0,1.0,
Opposition,Opposition,248,66,149,397,13,7.0,38.0,57.0,37.0,65.0,49.0,73.0,19.0,25.0,5.0,157.0,218.0,11.0,8.0,58.0,2.0,11.0,
