St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 355d,16 (4-0-12 25.00%),2 (0.13),←,
21,"Beetham, Caydn",19y 62d,16 (3-0-13 18.75%),6 (0.38),←,
22,"Begley, James",20y 294d,10 (3-1-6 35.00%),1 (0.10),←,
27,"Blake, Jason",20y 58d,17 (4-0-13 23.53%),3 (0.18),←,
3,"Burke, Nathan",31y 95d,299 (127-3-169 42.98%),113 (0.38),←,
6,"Delaney, Tony",25y 136d,70 (21-2-47 31.43%),25 (0.36),27 (4-1-22 16.67%),5 (0.19)
10,"Everitt, Peter",27y 9d,154 (69-2-83 45.45%),265 (1.72),←,
37,"Gale, Mark",25y 5d,77 (24-0-53 31.17%),21 (0.27),6 (1-0-5 16.67%),3 (0.50)
9,"Gehrig, Fraser",25y 70d,121 (64-1-56 53.31%),159 (1.31),6 (1-0-5 16.67%),
25,"Hall, Barry",24y 93d,78 (32-1-45 41.67%),112 (1.44),←,
2,"Hamill, Aaron",23y 265d,99 (51-0-48 51.52%),122 (1.23),7 (2-0-5 28.57%),8 (1.14)
7,"Hayes, Lenny",21y 118d,45 (12-1-32 27.78%),20 (0.44),←,
8,"Hudghton, Max",24y 252d,90 (38-1-51 42.78%),5 (0.06),←,
36,"Knowles, Brett",22y 364d,34 (9-0-25 26.47%),7 (0.21),←,
24,"Koschitzke, Justin",18y 234d,5 (1-0-4 20.00%),,←,
23,"Loewe, Stewart",32y 354d,301 (130-2-169 43.52%),566 (1.88),←,
44,"Milne, Stephen",21y 65d,4 (1-0-3 25.00%),7 (1.75),←,
43,"Moyle, Brett",21y 42d,19 (4-0-15 21.05%),6 (0.32),←,
1,"Peckett, Justin",28y 219d,157 (68-1-88 43.63%),21 (0.13),←,
26,"Powell, Robert",25y 54d,59 (31-0-28 52.54%),54 (0.92),3 (2-0-1 66.67%),1 (0.33)
40,"Schwarze, Troy",19y 140d,4 (1-0-3 25.00%),,←,
13,"Voss, Brett",23y 79d,42 (21-1-20 51.19%),14 (0.33),7 (2-0-5 28.57%),3 (0.43)
Totals,Totals,23y 269d,1717 (718-16-983 41.82%),1529 (0.89),,
C,"Blight, Malcolm",51y 85d,242 (138-0-104 57.02%),,7 (2-0-5 28.57%),
