Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
32,"Bourke, David",20y 187d,28 (18-0-10 64.29%),3 (0.11),←,
22,"Bower, Nathan",24y 36d,62 (31-1-30 50.81%),19 (0.31),←,
17,"Broderick, Paul",26y 193d,155 (75-1-79 48.71%),117 (0.75),62 (36-1-25 58.87%),37 (0.60)
9,"Campbell, Wayne",23y 295d,112 (49-1-62 44.20%),72 (0.64),←,
15,"Charles, Justin",25y 290d,68 (36-2-30 54.41%),44 (0.65),32 (18-1-13 57.81%),20 (0.63)
10,"Daffy, Nick",23y 64d,64 (37-1-26 58.59%),87 (1.36),←,
25,"Gale, Brendon",27y 362d,137 (57-1-79 41.97%),144 (1.05),←,
1,"Gale, Michael",29y 206d,155 (69-1-85 44.84%),42 (0.27),50 (28-1-21 57.00%),13 (0.26)
2,"Gaspar, Darren",20y 55d,35 (15-0-20 42.86%),1 (0.03),14 (8-0-6 57.14%),
16,"Holland, Ben",19y 65d,7 (5-0-2 71.43%),3 (0.43),←,
31,"Howat, John",25y 365d,62 (28-0-34 45.16%),11 (0.18),42 (18-0-24 42.86%),1 (0.02)
3,"Kellaway, Duncan",23y 148d,70 (37-1-32 53.57%),,←,
33,"Knights, Matthew",25y 283d,156 (59-0-97 37.82%),101 (0.65),←,
8,"Merenda, Mark",20y 259d,37 (23-0-14 62.16%),20 (0.54),←,
6,"Naish, Chris",24y 291d,124 (52-1-71 42.34%),187 (1.51),←,
13,"Powell, Robert",20y 117d,1 (1-0-0 100.00%),,←,
7,"Prescott, Ashley",23y 307d,48 (27-1-20 57.29%),7 (0.15),←,
12,"Richardson, Matthew",21y 117d,57 (29-0-28 50.88%),176 (3.09),←,
4,"Rogers, Matthew",22y 232d,57 (32-1-24 57.02%),50 (0.88),←,
37,"Ryan, Damien",18y 346d,7 (4-0-3 57.14%),1 (0.14),←,
5,"Tape, Jamie",22y 100d,61 (35-1-25 58.20%),4 (0.07),←,
Totals,Totals,23y 136d,1503 (719-13-771 47.84%),1089 (0.72),,
C,"Walls, Robert",45y 359d,323 (153-2-168 47.68%),,15 (8-0-7 53.33%),
