Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",21,5,6,27,1,,,3.0,1.0,13.0,2.0,6.0,1.0,1.0,,9.0,18.0,1.0,,1.0,1.0,4.0,93.0
20,"Black, Simon",12,4,11,23,1,,,4.0,,3.0,4.0,5.0,,1.0,,10.0,13.0,,,2.0,,,87.0
16,"Brown, Jonathan",9,7,7,16,3,,,2.0,,5.0,2.0,5.0,2.0,,,10.0,6.0,2.0,1.0,3.0,,2.0,85.0
1,"Caracella, Blake",13,6,5,18,2,1.0,,2.0,,4.0,5.0,1.0,,,,5.0,13.0,,2.0,,,,76.0
19,"Charman, Jamie",1,2,4,5,,,16.0,1.0,2.0,,1.0,3.0,2.0,2.0,,4.0,2.0,1.0,,1.0,,,53.0
30,"Copeland, Robert",8,4,2,10,,,,3.0,2.0,1.0,,1.0,,1.0,,3.0,7.0,,,3.0,,,100.0
14,"Hadley, Richard",5,2,3,8,,,,1.0,,1.0,2.0,1.0,,,,4.0,6.0,,,2.0,,,46.0
32,"Hart, Shaun",13,7,4,17,1,,,,2.0,3.0,,4.0,,1.0,,4.0,12.0,,1.0,3.0,,,75.0
2,"Johnson, Chris",9,4,7,16,,,,3.0,4.0,3.0,3.0,2.0,,,,7.0,7.0,1.0,,5.0,3.0,2.0,100.0
44,"Lappin, Nigel",14,7,9,23,1,1.0,,6.0,2.0,7.0,4.0,2.0,,1.0,,8.0,14.0,,1.0,3.0,,1.0,94.0
23,"Leppitsch, Justin",11,4,3,14,,,,,8.0,1.0,1.0,1.0,2.0,,,10.0,4.0,1.0,,4.0,1.0,,90.0
11,"Lynch, Alastair",9,8,2,11,7,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,7.0,4.0,4.0,8.0,,,,93.0
9,"McGrath, Ashley",5,2,3,8,1,,,2.0,1.0,1.0,,3.0,,2.0,1.0,2.0,6.0,,,1.0,3.0,1.0,100.0
25,"McLaren, Dylan",3,,3,6,,,10.0,3.0,,1.0,1.0,2.0,1.0,1.0,,4.0,2.0,,,2.0,,,47.0
4,"McRae, Craig",1,1,1,2,,,,2.0,,,,,,,,,2.0,,,2.0,,,58.0
15,"Michael, Mal",5,4,5,10,,,2.0,1.0,4.0,3.0,1.0,2.0,,2.0,,4.0,4.0,1.0,,8.0,,,96.0
8,"Notting, Tim",8,6,3,11,1,2.0,1.0,1.0,4.0,2.0,,1.0,,1.0,,1.0,9.0,,,1.0,,,73.0
13,"Pike, Martin",4,3,2,6,1,,,5.0,,1.0,,5.0,1.0,4.0,,2.0,4.0,,1.0,2.0,,,90.0
6,"Power, Luke",13,,4,17,2,,,1.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,8.0,9.0,,,,,,100.0
5,"Scott, Brad",2,2,5,7,,,,2.0,,1.0,1.0,1.0,,,,2.0,5.0,,,1.0,,1.0,78.0
3,"Voss, Michael",7,3,5,12,,,1.0,3.0,1.0,3.0,3.0,3.0,,1.0,,4.0,8.0,,,,,1.0,67.0
33,"White, Darryl",8,5,5,13,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,7.0,6.0,1.0,,7.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,86,99,280,21,11.0,34.0,48.0,33.0,57.0,37.0,52.0,13.0,21.0,6.0,115.0,161.0,12.0,14.0,51.0,9.0,12.0,
Opposition,Opposition,186,83,73,259,12,5.0,23.0,35.0,36.0,45.0,34.0,45.0,21.0,13.0,,109.0,143.0,8.0,10.0,35.0,4.0,6.0,
