0,1,2,3,4,5,6
←,"Round: 3 Venue: M.C.G. Date: Sat, 25-Mar-2000 2:10 PM (1:10 PM) Attendance: 20374","Round: 3 Venue: M.C.G. Date: Sat, 25-Mar-2000 2:10 PM (1:10 PM) Attendance: 20374","Round: 3 Venue: M.C.G. Date: Sat, 25-Mar-2000 2:10 PM (1:10 PM) Attendance: 20374","Round: 3 Venue: M.C.G. Date: Sat, 25-Mar-2000 2:10 PM (1:10 PM) Attendance: 20374","Round: 3 Venue: M.C.G. Date: Sat, 25-Mar-2000 2:10 PM (1:10 PM) Attendance: 20374",→
←,Hawthorn,6.4.40,8.9.57,11.12.78,16.14.110,→
←,Brisbane Lions,3.3.21,10.9.69,13.12.90,15.13.103,→
←,Qrt margin,HW by 19,BL by 12,BL by 12,HW by 7,→
←,Qrt scores,HW 40-21,BL 48-17,21-21,HW 32-13,→
←,Field umpires,"Scott McLaren (102), Troy Burton (37), Kieron Nicholls (15)","Scott McLaren (102), Troy Burton (37), Kieron Nicholls (15)","Scott McLaren (102), Troy Burton (37), Kieron Nicholls (15)","Scott McLaren (102), Troy Burton (37), Kieron Nicholls (15)",→
