Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
18,"Brown, Michael",19y 347d,10 (3-0-7 30.00%),6 (0.60),←,
24,"Burton, Matthew",26y 105d,32 (12-0-20 37.50%),15 (0.47),←,
42,"Callaghan, Craig",20y 176d,27 (6-0-21 22.22%),14 (0.52),←,
13,"Chisholm, Scott",23y 96d,33 (12-0-21 36.36%),17 (0.52),←,
31,"Clement, James",19y 363d,12 (3-0-9 25.00%),1 (0.08),←,
37,"Gale, Mark",20y 117d,5 (2-0-3 40.00%),2 (0.40),←,
32,"Harding, Greg",19y 350d,18 (6-0-12 33.33%),,←,
14,"Hunter, Kingsley",21y 97d,19 (6-0-13 31.58%),33 (1.74),←,
38,"Jones, Anthony",21y 257d,32 (12-0-20 37.50%),1 (0.03),←,
11,"Kickett, Dale",28y 120d,87 (38-0-49 43.68%),47 (0.54),41 (15-0-26 36.59%),7 (0.17)
9,"Mann, Peter",25y 360d,80 (31-0-49 38.75%),71 (0.89),41 (13-0-28 31.71%),59 (1.44)
43,"McGovern, Andrew",28y 147d,46 (15-1-30 33.70%),8 (0.17),26 (11-0-15 42.31%),1 (0.04)
8,"McManus, Shaun",20y 205d,34 (10-0-24 29.41%),24 (0.71),←,
45,"Mitchell, Gavin",23y 248d,21 (7-0-14 33.33%),11 (0.52),←,
25,"Norrish, Jason",24y 219d,54 (24-0-30 44.44%),7 (0.13),34 (12-0-22 35.29%),5 (0.15)
10,"OReilly, Stephen",23y 297d,78 (34-0-44 43.59%),9 (0.12),42 (13-0-29 30.95%),4 (0.10)
23,"Parker, Shane",23y 196d,23 (8-0-15 34.78%),3 (0.13),←,
40,"Toia, Luke",18y 283d,13 (4-0-9 30.77%),11 (0.85),←,
26,"Waterhouse, Clive",22y 70d,11 (4-0-7 36.36%),9 (0.82),←,
34,"White, Jeff",19y 195d,19 (7-0-12 36.84%),16 (0.84),←,
4,"Wills, Andrew",24y 242d,89 (52-0-37 58.43%),82 (0.92),30 (12-0-18 40.00%),39 (1.30)
Totals,Totals,22y 266d,743 (296-1-446 39.84%),387 (0.52),,
C,"Neesham, Gerard",41y 265d,44 (15-0-29 34.09%),,←,
