Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",21,10,10,31,1,,,,5.0,5.0,3.0,2.0,,1.0,,9.0,21.0,1.0,,2.0,4.0,,100.0
20,"Black, Simon",14,5,13,27,,,,6.0,2.0,5.0,6.0,4.0,1.0,1.0,,12.0,15.0,,,1.0,2.0,1.0,92.0
36,"Bradshaw, Daniel",7,5,1,8,2,2.0,,,,,,,1.0,,,3.0,5.0,1.0,2.0,,,1.0,90.0
17,"Brennan, Jared",11,6,1,12,,,2.0,5.0,1.0,2.0,1.0,3.0,1.0,,,3.0,9.0,,1.0,1.0,2.0,,56.0
16,"Brown, Jonathan",11,9,3,14,4,1.0,1.0,2.0,,3.0,,,1.0,,1.0,6.0,8.0,3.0,4.0,2.0,,,100.0
19,"Charman, Jamie",8,7,6,14,,,12.0,2.0,5.0,1.0,1.0,5.0,,2.0,,9.0,5.0,2.0,,2.0,,,60.0
30,"Copeland, Robert",11,4,5,16,,,,3.0,1.0,,,2.0,2.0,,,6.0,8.0,,,3.0,3.0,,100.0
4,"Fixter, Ben",2,,1,3,,,,4.0,,2.0,,1.0,,1.0,,,3.0,,,8.0,2.0,,62.0
45,"Harding, Scott",3,1,6,9,,,,2.0,,2.0,,2.0,,,,3.0,6.0,,,,,,53.0
43,"McDonald, Beau",1,2,5,6,,,14.0,,1.0,,,,1.0,,,1.0,5.0,,,2.0,,,40.0
9,"McGrath, Ashley",6,1,2,8,3,,,3.0,,1.0,1.0,2.0,3.0,1.0,,6.0,2.0,,,,,,100.0
15,"Michael, Mal",10,5,2,12,,,,1.0,3.0,,,1.0,1.0,1.0,,3.0,8.0,,,6.0,,,100.0
10,"Moody, Matthew",10,5,6,16,,3.0,,2.0,,3.0,2.0,2.0,1.0,,,4.0,12.0,,1.0,1.0,,,100.0
8,"Notting, Tim",21,12,7,28,,1.0,,1.0,4.0,7.0,2.0,1.0,,,,6.0,21.0,1.0,1.0,1.0,1.0,1.0,100.0
24,"Patfull, Joel",4,3,3,7,,,,1.0,,3.0,,,,,,2.0,5.0,,,4.0,1.0,,70.0
6,"Power, Luke",13,7,7,20,,,,4.0,1.0,4.0,1.0,4.0,2.0,1.0,,5.0,16.0,,,3.0,3.0,,100.0
35,"Rischitelli, Michael",5,3,4,9,,,,1.0,,,2.0,4.0,2.0,4.0,,3.0,6.0,,,1.0,,,52.0
29,"Roe, Jason",17,11,1,18,1,,,4.0,5.0,1.0,,4.0,1.0,2.0,,2.0,16.0,,,12.0,2.0,,100.0
5,"Scott, Brad",10,6,8,18,,,,2.0,3.0,1.0,1.0,2.0,,,,2.0,16.0,,1.0,2.0,,,100.0
28,"Selwood, Troy",9,8,3,12,,,,1.0,2.0,1.0,,3.0,1.0,2.0,,2.0,11.0,,,,,,73.0
11,"Sherman, Justin",11,5,10,21,1,2.0,,3.0,1.0,4.0,1.0,3.0,,1.0,,5.0,16.0,,,,3.0,,91.0
3,"Voss, Michael",9,6,10,19,,,,1.0,4.0,2.0,2.0,2.0,1.0,,,8.0,11.0,,,,,,62.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,121,114,328,12,11.0,29.0,48.0,38.0,47.0,23.0,47.0,19.0,17.0,1.0,100.0,225.0,8.0,10.0,51.0,23.0,3.0,
Opposition,Opposition,224,119,117,341,16,13.0,30.0,35.0,39.0,52.0,36.0,49.0,17.0,19.0,5.0,112.0,219.0,6.0,16.0,58.0,13.0,10.0,
