Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",12,4,7,19,1,,,4.0,1.0,3.0,2.0,1.0,,1.0,,4.0,15.0,,1.0,1.0,,,88.0
6,"Bate, Matthew",5,6,13,18,1,1.0,,3.0,1.0,1.0,1.0,2.0,,2.0,,6.0,13.0,1.0,2.0,2.0,,,86.0
21,"Bell, Daniel",7,8,9,16,,1.0,,2.0,3.0,,,1.0,,,,3.0,13.0,1.0,1.0,5.0,,,84.0
32,"Bruce, Cameron",16,8,14,30,2,1.0,,7.0,3.0,4.0,4.0,1.0,,1.0,,8.0,22.0,1.0,2.0,5.0,3.0,,82.0
1,"Buckley, Simon",20,10,11,31,,,,2.0,1.0,5.0,,2.0,,1.0,,3.0,29.0,,1.0,1.0,1.0,2.0,85.0
8,"Frawley, James",3,3,1,4,,,,3.0,1.0,1.0,,,,,,,4.0,,,1.0,,,86.0
18,"Green, Brad",18,10,9,27,1,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,10.0,16.0,3.0,4.0,2.0,,1.0,89.0
40,"Jamar, Mark",1,2,4,5,,,9.0,,,,2.0,5.0,2.0,3.0,,2.0,3.0,,,2.0,,,65.0
11,"Johnson, Paul",7,6,8,15,1,,7.0,1.0,,5.0,1.0,3.0,,1.0,,2.0,12.0,,1.0,1.0,,1.0,73.0
2,"Jones, Nathan",15,5,15,30,,,,6.0,2.0,4.0,3.0,3.0,,3.0,,5.0,24.0,,1.0,,,,82.0
19,"Maric, Addam",4,5,7,11,,,,1.0,,1.0,,,,,,3.0,8.0,1.0,,2.0,,,78.0
33,"Martin, Stefan",5,3,14,19,,,1.0,,1.0,,1.0,1.0,1.0,,,9.0,10.0,1.0,,4.0,,,84.0
23,"McDonald, James",19,10,10,29,,,,6.0,1.0,5.0,3.0,3.0,,2.0,,4.0,24.0,,,1.0,4.0,2.0,78.0
7,"Miller, Brad",8,7,6,14,1,1.0,,1.0,1.0,2.0,,5.0,1.0,3.0,,4.0,11.0,2.0,4.0,1.0,,1.0,87.0
10,"Morton, Cale",20,17,10,30,1,1.0,,1.0,2.0,4.0,1.0,2.0,2.0,,2.0,5.0,25.0,1.0,3.0,2.0,,,88.0
29,"Newton, Michael",8,7,1,9,2,2.0,,4.0,,1.0,1.0,1.0,,1.0,,1.0,8.0,,5.0,,,1.0,83.0
12,"Sylvia, Colin",9,7,5,14,1,2.0,2.0,3.0,2.0,5.0,1.0,3.0,,2.0,,6.0,8.0,2.0,1.0,1.0,7.0,1.0,84.0
44,"Valenti, Shane",6,2,7,13,,,,4.0,,2.0,2.0,3.0,,,,3.0,10.0,,,1.0,,,66.0
37,"Warnock, Matthew",8,6,10,18,,,,3.0,3.0,,,4.0,,3.0,,5.0,12.0,,,10.0,,,94.0
31,"Wheatley, Paul",20,12,16,36,,1.0,,3.0,3.0,3.0,1.0,3.0,,1.0,3.0,3.0,33.0,1.0,,5.0,,,84.0
45,"Whelan, Matthew",11,8,12,23,,,,4.0,4.0,3.0,1.0,1.0,,1.0,,3.0,20.0,,,1.0,2.0,,79.0
39,"Wonaeamirri, Austin",5,3,6,11,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,2.0,10.0,,,1.0,2.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,149,195,422,11,13.0,19.0,62.0,34.0,55.0,26.0,46.0,8.0,26.0,5.0,91.0,330.0,14.0,26.0,49.0,19.0,10.0,
Opposition,Opposition,188,100,160,348,5,15.0,26.0,35.0,42.0,44.0,19.0,34.0,26.0,8.0,1.0,114.0,236.0,9.0,9.0,38.0,14.0,4.0,
