Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",4,3,6,10,,,8.0,,,,,,2.0,1.0,,,,,,,,,
8,"Bewick, Darren",17,3,5,22,1,2.0,,1.0,,,,,,4.0,,,,,,,,,
14,"Calthorpe, David",5,1,8,13,,,,1.0,,,,,,2.0,,,,,,,,,
9,"Cockatoo-Collins, Che",9,1,5,14,,,,,,,,,,4.0,,,,,,,,,
6,"Daniher, Anthony",4,2,5,9,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Daniher, Chris",3,3,6,9,,1.0,,2.0,,,,,1.0,,,,,,,,,,
30,"Delaney, Tony",4,2,5,9,,1.0,,1.0,,,,,,,,,,,,,,,
38,"Denham, Sean",9,3,13,22,1,,,6.0,,,,,,,,,,,,,,,
29,"Grenvold, David",7,2,1,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
39,"Hardwick, Damien",16,4,7,23,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
5,"Hird, James",11,7,9,20,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Kilpatrick, Glenn",11,4,7,18,,1.0,,,,,,,,,,,,,,,,,
25,"Manton, Glenn",2,1,1,3,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Misiti, Joe",18,4,6,24,,,,,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",11,1,17,28,,2.0,,1.0,,,,,1.0,,,,,,,,,,
18,"Ridley, Todd",2,,3,5,,,,2.0,,,,,,1.0,,,,,,,,,
19,"Somerville, Peter",2,,5,7,,,6.0,2.0,,,,,3.0,1.0,,,,,,,,,
12,"Symons, Michael",9,7,2,11,4,4.0,,,,,,,1.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",12,3,8,20,2,2.0,,2.0,,,,,1.0,,,,,,,,,,
32,"Watson, Tim",6,2,3,9,1,,,2.0,,,,,,,,,,,,,,,
35,"Young, Barry",6,2,8,14,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,55,130,298,11,15.0,14.0,28.0,,,,,18.0,21.0,,,,,,,,,
Opposition,Opposition,202,94,97,299,17,12.0,12.0,30.0,,,,,21.0,18.0,6.0,,,,,,,,
