Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",6,1,,6,,2.0,,,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,,,
17,"Brown, Nathan",15,4,11,26,,1.0,,1.0,3.0,7.0,6.0,1.0,2.0,,,10.0,15.0,,,1.0,,,
16,"Croft, Matthew",4,4,3,7,,,,1.0,,2.0,,3.0,1.0,5.0,,4.0,3.0,2.0,2.0,,,,
11,"Curley, Todd",8,2,8,16,,,,2.0,2.0,,1.0,1.0,2.0,2.0,,8.0,8.0,2.0,,1.0,,,
14,"Darcy, Luke",12,8,12,24,1,1.0,18.0,1.0,3.0,7.0,10.0,3.0,,,,16.0,11.0,3.0,2.0,3.0,,,
28,"Dimattina, Paul",15,2,10,25,,1.0,,,2.0,7.0,4.0,6.0,,2.0,,11.0,14.0,,,,1.0,,
32,"Ellis, Craig",8,1,7,15,,,,1.0,4.0,,2.0,1.0,5.0,2.0,,5.0,7.0,,,1.0,,,
4,"Garlick, Simon",11,3,4,15,1,,,1.0,,2.0,2.0,5.0,,1.0,,3.0,13.0,,1.0,,,,
3,"Grant, Chris",15,7,5,20,,1.0,2.0,1.0,,5.0,3.0,7.0,3.0,4.0,,13.0,9.0,2.0,1.0,1.0,2.0,,
9,"Hudson, Paul",6,3,1,7,,1.0,,2.0,,2.0,1.0,2.0,,1.0,,1.0,6.0,,1.0,,,,
6,"Johnson, Brad",18,4,9,27,,1.0,,2.0,4.0,7.0,6.0,2.0,,2.0,,16.0,11.0,2.0,1.0,,,,
2,"Kolyniuk, Steven",9,2,,9,4,1.0,,1.0,,1.0,,1.0,1.0,3.0,,4.0,5.0,,2.0,,,,
35,"Kretiuk, Steven",3,1,4,7,,,,2.0,,2.0,,1.0,1.0,,,4.0,4.0,,,2.0,,,
39,"Liberatore, Tony",13,2,11,24,,,,6.0,3.0,5.0,3.0,,4.0,,,13.0,13.0,1.0,,1.0,,,
10,"Montgomery, Brett",6,3,9,15,,,,2.0,2.0,2.0,1.0,3.0,,1.0,,4.0,10.0,2.0,,2.0,,,
29,"Powell, Stephen",8,4,11,19,,,,2.0,1.0,4.0,2.0,5.0,,2.0,,6.0,12.0,,,1.0,,,
36,"Romero, Jose",9,3,7,16,,,,1.0,,,2.0,3.0,1.0,4.0,,7.0,9.0,,,,1.0,,
5,"Smith, Rohan",14,6,7,21,,1.0,,1.0,4.0,4.0,1.0,2.0,1.0,,,5.0,13.0,2.0,2.0,1.0,1.0,,
8,"Southern, Daniel",6,4,4,10,1,1.0,1.0,,2.0,1.0,1.0,1.0,,,,3.0,8.0,,1.0,1.0,1.0,,
7,"West, Scott",14,1,11,25,1,,,3.0,2.0,7.0,4.0,2.0,3.0,1.0,,13.0,12.0,,,1.0,,,
1,"Winmar, Nicky",,,,,,,,,,,,1.0,,,,,,,,,,,
15,"Wynd, Scott",3,1,8,11,,,7.0,1.0,2.0,,7.0,,,,,8.0,3.0,1.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,66,142,345,8,12.0,28.0,31.0,34.0,66.0,57.0,50.0,24.0,31.0,,155.0,189.0,17.0,14.0,16.0,6.0,,
Opposition,Opposition,186,56,102,288,9,11.0,23.0,36.0,53.0,49.0,28.0,26.0,31.0,24.0,,120.0,153.0,9.0,5.0,31.0,19.0,,
