Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 301d,226 (132-1-93 58.63%),944 (4.18),220 (127-1-92 57.95%),934 (4.25)
6,"Barnes, John",26y 58d,84 (50-1-33 60.12%),24 (0.29),72 (44-0-28 61.11%),12 (0.17)
9,"Breuer, Shayne",22y 322d,42 (29-0-13 69.05%),45 (1.07),←,
16,"Brownless, Bill",28y 182d,172 (100-1-71 58.43%),395 (2.30),←,
40,"Brown, Paul",26y 84d,74 (52-0-22 70.27%),63 (0.85),←,
2,"Colbert, Leigh",20y 52d,34 (25-0-9 73.53%),3 (0.09),←,
7,"Couch, Paul",31y 10d,225 (133-0-92 59.11%),191 (0.85),←,
36,"Graham, Ben",21y 269d,24 (18-0-6 75.00%),3 (0.13),←,
19,"Hall, Derek",24y 242d,14 (10-0-4 71.43%),9 (0.64),12 (8-0-4 66.67%),6 (0.50)
14,"Handley, Steven",25y 6d,56 (35-0-21 62.50%),23 (0.41),←,
32,"Hocking, Garry",26y 294d,156 (91-1-64 58.65%),145 (0.93),←,
18,"Lynch, Paul",21y 284d,22 (17-0-5 77.27%),10 (0.45),←,
21,"Mansfield, Michael",23y 355d,89 (55-0-34 61.80%),46 (0.52),←,
17,"McGrath, Tim",24y 295d,94 (61-0-33 64.89%),6 (0.06),87 (57-0-30 65.52%),6 (0.07)
31,"Mensch, David",22y 349d,49 (37-0-12 75.51%),56 (1.14),←,
23,"Pickering, Liam",26y 323d,67 (39-0-28 58.21%),32 (0.48),45 (30-0-15 66.67%),24 (0.53)
15,"Riccardi, Peter",22y 224d,76 (52-0-24 68.42%),63 (0.83),←,
12,"Sholl, Brad",22y 261d,19 (13-0-6 68.42%),1 (0.05),17 (13-0-4 76.47%),1 (0.06)
37,"Simpson, Sean",25y 104d,76 (49-0-27 64.47%),14 (0.18),69 (48-0-21 69.57%),13 (0.19)
10,"Tanner, Grant",25y 5d,27 (19-0-8 70.37%),10 (0.37),←,
11,"Tudor, Leigh",25y 307d,48 (29-0-19 60.42%),38 (0.79),40 (26-0-14 65.00%),32 (0.80)
Totals,Totals,25y 67d,1674 (1046-4-624 62.49%),2121 (1.27),,
C,"Ayres, Gary",34y 304d,17 (13-0-4 76.47%),,←,
