Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",5,1,6,11,2,1.0,,1.0,,2.0,4.0,2.0,1.0,,,7.0,4.0,,1.0,3.0,,,
33,"Allison, Brett",5,2,2,7,,,,,,3.0,,2.0,1.0,1.0,,2.0,6.0,,,,,,
11,"Archer, Glenn",7,3,,7,,,1.0,3.0,6.0,,1.0,1.0,1.0,1.0,,4.0,3.0,1.0,,1.0,3.0,,
26,"Bell, Peter",16,5,15,31,4,1.0,,4.0,,3.0,4.0,1.0,2.0,1.0,,12.0,20.0,1.0,2.0,2.0,2.0,,
12,"Blakey, John",11,5,6,17,,,,1.0,7.0,1.0,2.0,1.0,1.0,,,4.0,13.0,,,2.0,,,
16,"Capuano, Mathew",7,4,5,12,,,12.0,,1.0,3.0,2.0,,1.0,,,9.0,3.0,4.0,,,,,
18,"Carey, Wayne",12,5,5,17,2,,1.0,,2.0,2.0,2.0,2.0,,2.0,,12.0,5.0,4.0,3.0,1.0,,,
23,"Clayton, Shane",2,2,1,3,,,,,,2.0,,1.0,,1.0,,,3.0,,,,,,
6,"Grant, Shannon",15,5,4,19,4,,,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,10.0,9.0,,,2.0,2.0,,
29,"Harvey, Brent",15,6,6,21,,1.0,,3.0,1.0,2.0,4.0,,2.0,1.0,,7.0,14.0,,,2.0,2.0,,
34,"King, David",19,2,4,23,,,,2.0,7.0,5.0,3.0,2.0,,1.0,,9.0,8.0,,,3.0,15.0,,
35,"Longmire, John",,,3,3,,,5.0,1.0,,,,,,2.0,,1.0,2.0,,,,,,
4,"Martyn, Mick",7,2,8,15,,,3.0,2.0,3.0,2.0,,,1.0,2.0,,9.0,5.0,1.0,,4.0,,,
31,"McKernan, Corey",7,6,2,9,3,,1.0,,,4.0,1.0,1.0,1.0,1.0,,8.0,2.0,5.0,2.0,,1.0,,
19,"Mooney, Cameron",,,,,,,,,,,,,,,,,,,,,,,
44,"Motlop, Shannon",7,2,4,11,2,,,1.0,1.0,3.0,,2.0,,2.0,,3.0,7.0,,,,,,
28,"Pickett, Byron",12,4,4,16,,1.0,1.0,5.0,1.0,2.0,1.0,3.0,2.0,,,10.0,6.0,3.0,,9.0,2.0,,
13,"Pike, Martin",6,3,2,8,,,,3.0,3.0,,,1.0,,2.0,,2.0,6.0,1.0,,,,,
24,"Sholl, Craig",6,4,4,10,1,,,2.0,,4.0,1.0,1.0,2.0,,,7.0,4.0,1.0,2.0,,,,
7,"Simpson, Adam",25,8,2,27,,,4.0,3.0,3.0,8.0,5.0,2.0,3.0,1.0,,12.0,14.0,2.0,,4.0,,,
10,"Stevens, Anthony",12,1,,12,,,,1.0,3.0,,3.0,2.0,,,,4.0,8.0,1.0,,1.0,,,
30,"Welsh, Scott",8,4,6,14,1,1.0,,3.0,1.0,4.0,,1.0,,,,6.0,6.0,3.0,2.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,74,89,293,19,10.0,28.0,37.0,40.0,54.0,35.0,27.0,19.0,19.0,,138.0,148.0,27.0,12.0,37.0,27.0,,
Opposition,Opposition,182,67,136,318,12,17.0,45.0,21.0,27.0,54.0,52.0,37.0,19.0,19.0,,132.0,189.0,20.0,12.0,27.0,6.0,,
