Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Bassett, Scott",21y 281d,4 (2-0-2 50.00%),,←,
4,"Bishop, Matthew",25y 5d,32 (12-1-19 39.06%),4 (0.13),14 (5-1-8 39.29%),
7,"Burgoyne, Peter",22y 169d,63 (24-2-37 39.68%),49 (0.78),←,
35,"Cornes, Chad",20y 247d,24 (8-1-15 35.42%),26 (1.08),←,
17,"Dew, Stuart",20y 333d,49 (19-2-28 40.82%),53 (1.08),←,
8,"Francis, Fabian",26y 266d,82 (33-2-47 41.46%),37 (0.45),59 (26-2-31 45.76%),20 (0.34)
10,"Francou, Josh",25y 344d,81 (34-3-44 43.83%),43 (0.53),←,
31,"French, Barnaby",24y 234d,37 (14-1-22 39.19%),14 (0.38),←,
38,"James, Roger",24y 269d,50 (21-2-27 44.00%),27 (0.54),←,
22,"Lockwood, Bowen",22y 15d,43 (18-1-24 43.02%),38 (0.88),←,
9,"Lyle, Brayden",27y 132d,105 (48-3-54 47.14%),17 (0.16),79 (34-3-42 44.94%),12 (0.15)
33,"Mead, Darren",29y 109d,84 (36-3-45 44.64%),6 (0.07),←,
3,"Montgomery, Brett",27y 45d,79 (45-2-32 58.23%),69 (0.87),19 (5-1-13 28.95%),15 (0.79)
26,"Murray, Derek",20y 113d,11 (2-1-8 22.73%),6 (0.55),←,
14,"Paxman, Stephen",29y 225d,183 (56-2-125 31.15%),28 (0.15),81 (34-2-45 43.21%),10 (0.12)
27,"Poulton, Jared",23y 86d,23 (7-1-15 32.61%),5 (0.22),←,
2,"Primus, Matthew",25y 186d,80 (26-2-52 33.75%),27 (0.34),60 (25-2-33 43.33%),22 (0.37)
6,"Schofield, Jarrad",25y 168d,101 (54-1-46 53.96%),70 (0.69),38 (15-1-22 40.79%),36 (0.95)
36,"Stevens, Nick",20y 195d,54 (22-2-30 42.59%),29 (0.54),←,
16,"Tredrea, Warren",21y 205d,56 (23-1-32 41.96%),98 (1.75),←,
1,"Wanganeen, Gavin",27y 28d,188 (102-5-81 55.59%),96 (0.51),61 (29-2-30 49.18%),33 (0.54)
15,"Wilson, Michael",23y 238d,84 (36-3-45 44.64%),30 (0.36),←,
Totals,Totals,24y 127d,1513 (642-41-830 42.43%),772 (0.51),,
C,"Williams, Mark",41y 330d,42 (17-1-24 41.67%),,←,
