Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 282d,118 (70-2-46 60.17%),31 (0.26),←,
21,"Barry, Leo",31y 103d,232 (135-1-96 58.41%),56 (0.24),←,
42,"Bevan, Paul",23y 338d,87 (51-2-34 59.77%),22 (0.25),←,
14,"Bird, Craig",19y 222d,21 (11-1-9 54.76%),8 (0.38),←,
6,"Bolton, Craig",28y 91d,172 (103-2-67 60.47%),25 (0.15),143 (86-2-55 60.84%),15 (0.10)
24,"Bolton, Jude",28y 168d,209 (115-3-91 55.74%),98 (0.47),←,
32,"Buchanan, Amon",25y 325d,106 (62-2-42 59.43%),55 (0.52),←,
28,"Crouch, Jared",30y 178d,207 (111-1-95 53.86%),48 (0.23),←,
10,"Everitt, Peter",34y 119d,289 (112-3-174 39.27%),384 (1.33),37 (19-1-17 52.70%),17 (0.46)
39,"Grundy, Heath",22y 89d,24 (15-0-9 62.50%),12 (0.50),←,
1,"Hall, Barry",31y 204d,237 (121-3-113 51.69%),573 (2.42),149 (87-2-60 59.06%),429 (2.88)
15,"Jack, Kieren",21y 63d,23 (12-1-10 54.35%),8 (0.35),←,
16,"Jolly, Darren",26y 298d,142 (77-2-63 54.93%),53 (0.37),94 (57-2-35 61.70%),42 (0.45)
17,"Kennelly, Tadhg",27y 60d,156 (97-1-58 62.50%),29 (0.19),←,
31,"Kirk, Brett",31y 310d,193 (109-3-81 57.25%),76 (0.39),←,
9,"Malceski, Nick",24y 15d,54 (38-1-15 71.30%),29 (0.54),←,
29,"Mattner, Martin",26y 24d,120 (72-1-47 60.42%),18 (0.15),22 (12-1-9 56.82%),4 (0.18)
3,"McVeigh, Jarrad",23y 145d,103 (60-2-41 59.22%),73 (0.71),←,
33,"Moore, Jarred",22y 177d,30 (18-1-11 61.67%),25 (0.83),←,
25,"Richards, Ted",25y 232d,101 (58-2-41 58.42%),28 (0.28),68 (39-2-27 58.82%),9 (0.13)
30,"Roberts-Thomson, Lewis",24y 357d,96 (60-1-35 63.02%),11 (0.11),←,
13,"Veszpremi, Patrick",18y 364d,4 (2-0-2 50.00%),8 (2.00),←,
Totals,Totals,26y 40d,2724 (1509-35-1180 55.40%),1670 (0.61),,
C,"Roos, Paul",45y 64d,154 (93-2-59 61.04%),,←,
