Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 87d,197 (132-1-64 67.26%),28 (0.14),←,
22,"Breust, Luke",24y 165d,95 (77-0-18 81.05%),182 (1.92),←,
9,"Burgoyne, Shaun",32y 186d,273 (186-1-86 68.32%),235 (0.86),116 (89-1-26 77.16%),64 (0.55)
18,"Ceglar, Jonathon",24y 70d,21 (16-0-5 76.19%),9 (0.43),←,
8,"Duryea, Taylor",24y 1d,45 (36-0-9 80.00%),7 (0.16),←,
6,"Gibson, Josh",31y 43d,168 (106-2-60 63.69%),2 (0.01),103 (77-1-25 75.24%),
19,"Gunston, Jack",23y 191d,83 (60-0-23 72.29%),172 (2.07),69 (55-0-14 79.71%),152 (2.20)
40,"Hartung, Billy",20y 91d,9 (6-0-3 66.67%),5 (0.56),←,
10,"Hill, Bradley",21y 290d,54 (44-0-10 81.48%),33 (0.61),←,
15,"Hodge, Luke",30y 314d,254 (147-1-106 58.07%),170 (0.67),←,
17,"Lake, Brian",33y 57d,233 (120-2-111 51.93%),34 (0.15),36 (30-0-6 83.33%),2 (0.06)
29,"Langford, Will",22y 296d,24 (18-0-6 75.00%),9 (0.38),←,
3,"Lewis, Jordan",29y 1d,221 (137-1-83 62.22%),124 (0.56),←,
7,"McEvoy, Ben",25y 288d,108 (62-2-44 58.33%),36 (0.33),17 (11-0-6 64.71%),9 (0.53)
5,"Mitchell, Sam",32y 195d,264 (158-1-105 60.04%),63 (0.24),←,
28,"Puopolo, Paul",27y 144d,92 (74-0-18 80.43%),76 (0.83),←,
33,"Rioli, Cyril",25y 285d,137 (94-1-42 68.98%),184 (1.34),←,
2,"Roughead, Jarryd",28y 92d,211 (135-1-75 64.22%),452 (2.14),←,
16,"Smith, Isaac",26y 116d,90 (73-0-17 81.11%),81 (0.90),←,
24,"Stratton, Ben",26y 55d,96 (68-1-27 71.35%),1 (0.01),←,
4,"Suckling, Matt",26y 274d,81 (58-0-23 71.60%),36 (0.44),←,
11,"Whitecross, Brendan",25y 90d,86 (58-1-27 68.02%),38 (0.44),←,
Totals,Totals,26y 284d,2842 (1865-15-962 65.62%),1977 (0.70),,
C,"Clarkson, Alastair",46y 363d,237 (146-1-90 61.81%),,←,
