Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Aish, James",2,2,6,8,,,,1.0,1.0,,,2.0,,1.0,,1.0,5.0,,,2.0,,,85.0
24,"Amiss, Jye",6,3,3,9,1,2.0,,1.0,,,,1.0,1.0,,,4.0,6.0,,2.0,1.0,,,88.0
41,"Banfield, Bailey",9,4,5,14,3,,,2.0,,2.0,,,,,,1.0,9.0,1.0,1.0,1.0,,,86.0
8,"Brayshaw, Andrew",9,,12,21,,,,4.0,3.0,1.0,4.0,3.0,,,,11.0,8.0,,,,,1.0,89.0
6,"Clark, Jordan",19,7,7,26,,,,1.0,6.0,4.0,,3.0,2.0,1.0,,4.0,20.0,,,1.0,,,90.0
4,"Darcy, Sean",5,,7,12,,1.0,38.0,5.0,,2.0,6.0,3.0,1.0,1.0,,11.0,3.0,,,4.0,,,69.0
37,"Draper, Josh",7,5,2,9,,,,1.0,3.0,,,5.0,1.0,4.0,,4.0,6.0,1.0,,5.0,,,82.0
32,"Frederick, Michael",3,,3,6,1,,,1.0,,1.0,,1.0,,,,4.0,2.0,,,,,2.0,72.0
7,"Fyfe, Nat",7,2,9,16,,,,,,4.0,5.0,2.0,1.0,1.0,,8.0,8.0,,,1.0,,1.0,69.0
9,"Jackson, Luke",5,4,14,19,2,,16.0,2.0,1.0,2.0,3.0,1.0,,,,11.0,7.0,1.0,2.0,,,,84.0
44 ↑,"Johnson, Matthew",4,2,5,9,,1.0,,3.0,,,2.0,1.0,,1.0,,4.0,5.0,,,1.0,,,53.0
2,"OMeara, Jaeger",6,4,4,10,,,,2.0,2.0,1.0,1.0,,1.0,,,2.0,9.0,,,,,1.0,77.0
25,"Pearce, Alex",7,4,2,9,,,,1.0,5.0,1.0,1.0,1.0,4.0,1.0,,6.0,4.0,1.0,,6.0,,,89.0
13,"Ryan, Luke",14,6,1,15,,,,2.0,6.0,,,1.0,,,,2.0,7.0,1.0,,6.0,,,87.0
3,"Serong, Caleb",11,1,17,28,,,,3.0,2.0,3.0,9.0,5.0,1.0,1.0,,15.0,14.0,,,,,,82.0
14,"Sharp, Jeremy",2,1,2,4,,,,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,,,1.0,,,87.0
1,"Sturt, Sam",5,3,1,6,3,,,1.0,,,,,,,,,6.0,,2.0,,1.0,,76.0
39,"Switkowski, Sam",10,2,4,14,,,,3.0,,8.0,2.0,3.0,1.0,1.0,,5.0,9.0,,,1.0,,1.0,76.0
35,"Treacy, Josh",8,6,1,9,2,3.0,,5.0,,1.0,,1.0,2.0,1.0,,4.0,5.0,1.0,4.0,1.0,,1.0,93.0
31,"Walker, Brandon",13,5,,13,,,,1.0,2.0,4.0,1.0,8.0,,3.0,,3.0,12.0,,,4.0,1.0,1.0,87.0
10 ↓,"Walters, Michael",2,,1,3,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,25.0
23,"Worner, Karl",9,6,7,16,,,,3.0,2.0,,,3.0,,,,4.0,9.0,,,2.0,,,81.0
26,"Young, Hayden",19,2,7,26,,,,6.0,3.0,10.0,7.0,7.0,,1.0,,13.0,11.0,,1.0,1.0,,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,69,120,302,12,10.0,54.0,49.0,37.0,46.0,43.0,53.0,16.0,18.0,,121.0,169.0,6.0,12.0,38.0,2.0,9.0,
Opposition,Opposition,230,111,146,376,23,11.0,31.0,62.0,31.0,60.0,39.0,48.0,18.0,16.0,6.0,130.0,238.0,9.0,17.0,40.0,13.0,15.0,
