Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",24y 56d,125 (64-0-61 51.20%),118 (0.94),←,
15,"Cameron, Leon",29y 348d,233 (125-3-105 54.29%),92 (0.39),61 (32-0-29 52.46%),24 (0.39)
9,"Campbell, Wayne",29y 327d,245 (114-1-130 46.73%),152 (0.62),←,
6,"Chaffey, Mark",25y 102d,100 (48-0-52 48.00%),23 (0.23),←,
24,"Coughlan, Mark",20y 118d,19 (7-0-12 36.84%),7 (0.37),←,
14,"Fiora, Aaron",21y 119d,38 (22-0-16 57.89%),12 (0.32),←,
20,"Hall, Ray",21y 293d,36 (18-0-18 50.00%),13 (0.36),←,
39,"Kellaway, Andrew",26y 266d,101 (50-0-51 49.50%),20 (0.20),←,
3,"Kellaway, Duncan",29y 180d,170 (84-1-85 49.71%),12 (0.07),←,
21,"King, Clinton",24y 145d,77 (36-0-41 46.75%),23 (0.30),46 (26-0-20 56.52%),10 (0.22)
27,"Krakouer, Andrew",19y 193d,15 (6-0-9 40.00%),11 (0.73),←,
34,"Mills, Andrew",21y 59d,11 (9-0-2 81.82%),5 (0.45),←,
35,"Newman, Chris",20y 90d,12 (3-0-9 25.00%),,←,
5,"Ottens, Brad",22y 203d,97 (48-0-49 49.48%),125 (1.29),←,
12,"Richardson, Matthew",27y 150d,155 (76-0-79 49.03%),478 (3.08),←,
18,"Rodan, David",18y 312d,20 (7-0-13 35.00%),15 (0.75),←,
4,"Rogers, Matthew",28y 264d,177 (95-1-81 53.95%),159 (0.90),←,
10,"Stafford, Greg",27y 354d,144 (68-1-75 47.57%),81 (0.56),14 (6-0-8 42.86%),23 (1.64)
32,"Tivendale, Greg",23y 119d,79 (38-0-41 48.10%),61 (0.77),←,
29,"Torney, Jason",25y 61d,116 (59-1-56 51.29%),16 (0.14),←,
41,"Vardy, Royce",22y 105d,29 (16-0-13 55.17%),1 (0.03),←,
36,"Zantuck, Ty",20y 182d,30 (11-0-19 36.67%),7 (0.23),←,
Totals,Totals,24y 51d,2029 (1004-8-1017 49.48%),1431 (0.71),,
C,"Frawley, Danny",38y 342d,67 (34-0-33 50.75%),,←,
