Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",11,5,10,21,,,,,2.0,2.0,,2.0,,2.0,,2.0,18.0,1.0,,3.0,,1.0,83.0
22,"Breust, Luke",12,5,7,19,3,2.0,,2.0,1.0,2.0,2.0,1.0,4.0,1.0,,10.0,10.0,1.0,2.0,3.0,,4.0,80.0
9,"Burgoyne, Shaun",10,6,7,17,,,,3.0,4.0,3.0,1.0,2.0,,1.0,,3.0,14.0,,,2.0,1.0,,88.0
6,"Gibson, Josh",18,12,9,27,,,,1.0,1.0,3.0,,1.0,,,,1.0,26.0,,,2.0,,,100.0
19,"Gunston, Jack",20,12,6,26,6,1.0,,4.0,,4.0,,2.0,3.0,1.0,3.0,12.0,13.0,5.0,3.0,2.0,,2.0,91.0
20,"Hale, David",5,3,8,13,1,,7.0,,,1.0,2.0,4.0,2.0,3.0,,8.0,5.0,2.0,1.0,3.0,,,81.0
40,"Hartung, Billy",12,7,12,24,2,,,1.0,,5.0,2.0,2.0,2.0,2.0,,7.0,18.0,,2.0,1.0,1.0,2.0,83.0
10,"Hill, Bradley",15,1,9,24,,1.0,,1.0,2.0,4.0,2.0,2.0,,,,5.0,20.0,,,1.0,,1.0,81.0
15,"Hodge, Luke",20,12,12,32,1,1.0,,3.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,10.0,21.0,3.0,2.0,1.0,,2.0,77.0
17,"Lake, Brian",10,7,7,17,,,,,2.0,,,4.0,2.0,1.0,,7.0,10.0,1.0,,5.0,1.0,,100.0
3,"Lewis, Jordan",14,6,22,36,2,1.0,,,1.0,5.0,5.0,3.0,,2.0,2.0,10.0,26.0,,2.0,3.0,1.0,1.0,89.0
31,"Dewar, Angus",8,6,4,12,,,,1.0,3.0,,,,1.0,,,3.0,9.0,,,2.0,1.0,,84.0
7,"McEvoy, Ben",9,8,7,16,2,,14.0,3.0,1.0,3.0,2.0,,2.0,,,8.0,9.0,2.0,2.0,6.0,,,87.0
5,"Mitchell, Sam",16,11,19,35,,,,1.0,4.0,4.0,3.0,4.0,1.0,,,9.0,26.0,,,2.0,,,90.0
13,"ORourke, Jonathan",8,5,10,18,1,,,2.0,,3.0,2.0,2.0,1.0,1.0,,7.0,11.0,,1.0,1.0,,,85.0
28 ↑,"Puopolo, Paul",9,3,2,11,3,1.0,,1.0,,3.0,2.0,1.0,1.0,,,3.0,7.0,,2.0,,,,45.0
33,"Rioli, Cyril",7,1,5,12,2,,,6.0,,5.0,,1.0,2.0,,,6.0,7.0,,1.0,4.0,1.0,,83.0
2,"Roughead, Jarryd",14,5,8,22,2,1.0,,5.0,,6.0,6.0,,,,,9.0,13.0,,2.0,3.0,,2.0,86.0
25,"Schoenmakers, Ryan",5,3,7,12,2,,,3.0,,,,1.0,2.0,1.0,,7.0,5.0,2.0,1.0,3.0,,1.0,87.0
16,"Smith, Isaac",13,6,12,25,,2.0,,,2.0,4.0,1.0,2.0,1.0,1.0,,8.0,16.0,1.0,1.0,,,,85.0
27 ↓,"Spangher, Matthew",5,6,2,7,,,,1.0,1.0,1.0,,1.0,,,,1.0,6.0,,,3.0,1.0,,40.0
4,"Suckling, Matt",17,8,10,27,,,,2.0,1.0,3.0,,,2.0,,,6.0,21.0,,,2.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,258,138,195,453,27,11.0,21.0,40.0,26.0,65.0,33.0,38.0,30.0,17.0,6.0,142.0,311.0,18.0,22.0,52.0,7.0,16.0,
Opposition,Opposition,169,81,170,339,4,11.0,35.0,32.0,35.0,32.0,27.0,61.0,17.0,30.0,,113.0,236.0,9.0,6.0,33.0,6.0,1.0,
