Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",28y 300d,129 (69-1-59 53.88%),457 (3.54),123 (64-1-58 52.44%),447 (3.63)
40,"Brown, Paul",21y 83d,1 (0-0-1 0.00%),,←,
16,"Brownless, Bill",23y 181d,78 (38-1-39 49.36%),154 (1.97),←,
19,"Bruns, Neville",31y 298d,202 (107-1-94 53.22%),158 (0.78),←,
15,"Christensen, Martin",24y 321d,63 (30-1-32 48.41%),18 (0.29),←,
7,"Couch, Paul",26y 9d,112 (59-0-53 52.68%),88 (0.79),←,
28,"Darcy, Tim",26y 194d,100 (47-0-53 47.00%),24 (0.24),←,
14,"Flanigan, Darren",28y 142d,127 (62-0-65 48.82%),49 (0.39),←,
25,"Hamilton, Shane",19y 344d,23 (11-0-12 47.83%),38 (1.65),←,
32,"Hocking, Garry",21y 293d,51 (28-1-22 55.88%),36 (0.71),←,
1,"Hocking, Steve",25y 191d,121 (61-0-60 50.41%),7 (0.06),←,
12,"Malakellis, Spiro",22y 96d,29 (17-0-12 58.62%),13 (0.45),←,
50,"Malakellis, Tony",20y 126d,5 (1-0-4 20.00%),5 (1.00),←,
11,"Morgan, Darren",25y 109d,92 (47-0-45 51.09%),69 (0.75),←,
55,"Neeld, Mark",19y 15d,1 (0-0-1 0.00%),,←,
24,"Poole, Trevor",26y 96d,111 (35-0-76 31.53%),67 (0.60),12 (5-0-7 41.67%),11 (0.92)
20,"Rogers, Andrew",25y 347d,40 (24-0-16 60.00%),3 (0.08),32 (19-0-13 59.38%),2 (0.06)
26,"Stoneham, Barry",22y 169d,80 (42-1-37 53.13%),70 (0.88),←,
10,"Troy, Darren",26y 150d,42 (16-1-25 39.29%),6 (0.14),←,
21,"Yeates, Mark",30y 79d,152 (78-0-74 51.32%),56 (0.37),←,
Totals,Totals,24y 305d,1559 (772-7-780 49.52%),1318 (0.85),,
C,"Blight, Malcolm",40y 162d,59 (31-0-28 52.54%),,43 (25-0-18 58.14%),
