Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",15,4,7,22,,2.0,,3.0,1.0,4.0,,2.0,1.0,,,3.0,18.0,,,2.0,2.0,,84.0
21,"Buntine, Matt",8,3,9,17,,,,1.0,3.0,1.0,1.0,,,,,5.0,12.0,1.0,,1.0,,,85.0
18,"Cameron, Jeremy",10,7,2,12,5,1.0,,,,2.0,1.0,2.0,,,2.0,8.0,5.0,2.0,3.0,1.0,,1.0,89.0
3,"Coniglio, Stephen",11,5,21,32,1,,,,1.0,5.0,6.0,2.0,1.0,1.0,,13.0,20.0,3.0,1.0,,1.0,,87.0
35,"Corr, Aidan",4,1,6,10,,,,,1.0,1.0,,,,,,6.0,4.0,,,3.0,1.0,,90.0
4,"Greene, Toby",13,7,14,27,1,,,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,11.0,16.0,1.0,2.0,,,,89.0
32 ↓,"Griffen, Ryan",6,2,6,12,,,,3.0,,5.0,2.0,1.0,,1.0,,3.0,9.0,,,,1.0,1.0,59.0
19,"Haynes, Nick",14,9,6,20,,1.0,,1.0,,5.0,,1.0,,,,6.0,14.0,2.0,,4.0,2.0,,85.0
33,"Hoskin-Elliott, Will",10,8,5,15,1,1.0,,2.0,1.0,4.0,1.0,1.0,1.0,,,5.0,10.0,1.0,2.0,,2.0,,93.0
40,"Kennedy, Adam",7,5,13,20,,,,,1.0,6.0,,,,,,4.0,16.0,1.0,,1.0,,1.0,78.0
25,"McCarthy, Cam",12,9,3,15,2,2.0,,2.0,,4.0,,1.0,,1.0,,3.0,13.0,1.0,5.0,1.0,,,81.0
41,"Mumford, Shane",4,5,7,11,,,47.0,6.0,,2.0,1.0,4.0,1.0,1.0,,10.0,1.0,4.0,1.0,4.0,,1.0,85.0
24,"Patfull, Joel",10,7,9,19,1,,,1.0,4.0,3.0,,,,,,3.0,16.0,,,3.0,,,89.0
9,"Scully, Tom",9,6,11,20,2,,,4.0,,4.0,,3.0,,2.0,,6.0,14.0,,1.0,2.0,2.0,,92.0
23,"Shaw, Heath",16,9,4,20,,,,1.0,2.0,1.0,1.0,,1.0,,,5.0,15.0,1.0,,7.0,4.0,,90.0
5,"Shiel, Dylan",16,3,14,30,,3.0,,4.0,1.0,9.0,3.0,1.0,,,,4.0,26.0,,,1.0,2.0,1.0,81.0
10,"Smith, Devon",11,2,5,16,,1.0,,5.0,,5.0,3.0,2.0,1.0,,,4.0,10.0,,1.0,,1.0,1.0,83.0
36,"Stewart, James",10,4,6,16,2,3.0,1.0,,,4.0,,3.0,,1.0,,4.0,13.0,1.0,1.0,1.0,,2.0,83.0
17,"Treloar, Adam",11,8,20,31,3,1.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,11.0,20.0,,2.0,,1.0,,79.0
8,"Ward, Callan",10,3,17,27,,1.0,1.0,3.0,1.0,7.0,8.0,3.0,1.0,1.0,3.0,11.0,15.0,,,,6.0,1.0,85.0
6,"Whitfield, Lachie",11,7,7,18,,1.0,,2.0,2.0,2.0,,1.0,,,,2.0,16.0,1.0,,,2.0,,82.0
29 ↑,"Williams, Zac",4,2,4,8,1,1.0,,1.0,1.0,1.0,2.0,1.0,,,,3.0,4.0,,2.0,,,1.0,29.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,116,196,418,19,21.0,50.0,47.0,21.0,80.0,35.0,33.0,10.0,11.0,6.0,130.0,287.0,19.0,21.0,31.0,27.0,10.0,
Opposition,Opposition,198,89,147,345,9,3.0,37.0,41.0,57.0,32.0,40.0,40.0,12.0,10.0,,104.0,227.0,5.0,8.0,36.0,8.0,6.0,
