Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",16,8,5,21,,,,2.0,4.0,1.0,1.0,,1.0,,,4.0,14.0,,,1.0,1.0,,84.0
22 ↑,"Breust, Luke",4,2,,4,2,,,3.0,,1.0,,,1.0,,,1.0,2.0,,2.0,1.0,,1.0,24.0
18,"Chol, Mabior",5,3,,5,1,1.0,4.0,1.0,,1.0,,1.0,1.0,,,4.0,2.0,2.0,3.0,,,1.0,86.0
16,"DAmbrosio, Massimo",18,6,13,31,,1.0,,2.0,,5.0,,2.0,2.0,1.0,1.0,6.0,22.0,,1.0,,,,79.0
12 ↓,"Day, Will",6,2,6,12,,,,,2.0,,4.0,2.0,,,,4.0,7.0,,,,,,54.0
35,"Dear, Calsher",10,5,2,12,3,1.0,,1.0,,2.0,,,1.0,,,5.0,7.0,1.0,3.0,3.0,,1.0,80.0
8,"Frost, Sam",3,1,2,5,,,,2.0,2.0,,,2.0,,2.0,,3.0,2.0,,,3.0,,,87.0
33,"Ginnivan, Jack",10,6,8,18,2,2.0,,5.0,1.0,3.0,1.0,5.0,,2.0,,2.0,14.0,1.0,3.0,,,,80.0
19,"Gunston, Jack",12,9,3,15,3,1.0,,2.0,,2.0,,3.0,,,,3.0,12.0,1.0,4.0,,,,88.0
15,"Hardwick, Blake",8,9,7,15,,,,2.0,1.0,,,1.0,,1.0,,4.0,11.0,,,5.0,,,89.0
4,"Impey, Jarman",15,6,10,25,,1.0,,,6.0,4.0,1.0,3.0,,,,9.0,17.0,,,3.0,3.0,,81.0
31,"Macdonald, Connor",11,12,14,25,,,,6.0,,3.0,1.0,2.0,,1.0,,5.0,21.0,1.0,,,,,79.0
28,"Mackenzie, Cam",11,6,11,22,,,,2.0,1.0,3.0,2.0,2.0,,,,4.0,18.0,,,1.0,,,74.0
17,"Meek, Lloyd",7,1,7,14,1,,21.0,4.0,1.0,1.0,4.0,6.0,2.0,3.0,,9.0,6.0,,,,,,79.0
13,"Moore, Dylan",21,15,8,29,,1.0,,1.0,,7.0,1.0,3.0,3.0,,3.0,3.0,26.0,,2.0,1.0,,2.0,87.0
1 ↓,"Morrison, Harry",14,4,6,20,1,,,3.0,4.0,4.0,2.0,2.0,,,,3.0,18.0,,,3.0,,1.0,86.0
11,"Nash, Conor",10,8,15,25,,,3.0,4.0,,6.0,3.0,5.0,1.0,3.0,,7.0,19.0,,1.0,1.0,,,76.0
3,"Newcombe, Jai",5,6,18,23,,,,2.0,,3.0,6.0,1.0,,,,11.0,11.0,,,,,,81.0
14,"Scrimshaw, Jack",15,7,9,24,,,,1.0,7.0,1.0,,2.0,,,,6.0,15.0,1.0,,2.0,,,82.0
6,"Sicily, James",20,10,10,30,,2.0,,1.0,5.0,1.0,,4.0,1.0,1.0,,5.0,24.0,1.0,,4.0,1.0,,85.0
34,"Watson, Nick",11,6,6,17,,1.0,,2.0,,6.0,2.0,5.0,4.0,3.0,,7.0,11.0,2.0,1.0,1.0,1.0,4.0,71.0
23,"Weddle, Josh",12,6,6,18,3,,,1.0,3.0,5.0,,1.0,1.0,,2.0,4.0,12.0,,,3.0,1.0,,87.0
5,"Worpel, James",13,3,12,25,,,,4.0,,5.0,5.0,1.0,1.0,,,11.0,18.0,,,6.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,257,141,178,435,16,16.0,28.0,51.0,37.0,64.0,33.0,53.0,19.0,17.0,6.0,120.0,309.0,10.0,20.0,38.0,7.0,11.0,
Opposition,Opposition,219,111,139,358,5,8.0,29.0,47.0,47.0,43.0,31.0,63.0,17.0,19.0,,112.0,238.0,9.0,6.0,38.0,5.0,4.0,
