Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Brown, David",7,3,,7,,1.0,,1.0,,,,,,,,,,,,,,,
19,"Chalmers, Brett",5,3,7,12,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Hall, Tony",10,6,3,13,6,1.0,,,,,,,1.0,1.0,,,,,,,,,
34,"Hart, Ben",15,1,6,21,1,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
29,"Ingerson, Anthony",,,1,1,,,1.0,1.0,,,,,,,,,,,,,,,
35,"Jameson, Rod",7,2,7,14,,,,3.0,,,,,1.0,,,,,,,,,,
13,"Lee, Scott",8,3,8,16,,,,2.0,,,,,2.0,1.0,,,,,,,,,
18,"Maynard, Rodney",4,3,6,10,,,,4.0,,,,,,,,,,,,,,,
10,"McDermott, Chris",10,,17,27,,,,1.0,,,,,1.0,,,,,,,,,,
11,"McGuinness, Tony",22,3,8,30,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
28,"McKinnon, Martin",13,6,10,23,,,,4.0,,,,,,1.0,3.0,,,,,,,,
6,"Modra, Tony",10,5,1,11,5,2.0,,,,,,,1.0,2.0,,,,,,,,,
16,"Pesch, Nick",9,2,12,21,,,,1.0,,,,,,,,,,,,,,,
15,"Pittman, David",12,9,11,23,,1.0,4.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,
20,"Powell, Matthew",9,,2,11,,2.0,,2.0,,,,,,,,,,,,,,,
52,"Rehn, Shaun",8,8,10,18,,,26.0,,,,,,,,,,,,,,,,
32,"Ricciuto, Mark",21,7,11,32,,2.0,,,,,,,1.0,1.0,,,,,,,,,
7,"Smart, Nigel",9,3,8,17,,,,,,,,,1.0,,,,,,,,,,
4,"Tasker, Sean",13,3,7,20,,,,1.0,,,,,3.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",4,1,1,5,,,,1.0,,,,,,,,,,,,,,,
44,"Wellman, Sean",10,3,5,15,3,,,2.0,,,,,,1.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,71,141,347,17,13.0,31.0,31.0,,,,,16.0,13.0,6.0,,,,,,,,
Opposition,Opposition,204,91,141,345,8,10.0,21.0,28.0,,,,,13.0,16.0,,,,,,,,,
