Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Callinan, Ian",6,2.0,2,8,,,,2.0,,2.0,2.0,1.0,,1.0,,,3,,,,,,78.0
32,"Dangerfield, Patrick",5,3.0,13,18,1.0,,,2.0,1.0,1.0,4.0,3.0,3.0,1.0,,16.0,2,1.0,,,,,85.0
11,"Doughty, Michael",11,6.0,4,15,,,,4.0,,1.0,,1.0,1.0,1.0,,4.0,10,,,7.0,,,85.0
26,"Douglas, Richard",17,9.0,6,23,,2.0,,,2.0,6.0,3.0,1.0,,,,4.0,17,,,,,,83.0
45,"Henderson, Ricky",12,6.0,6,18,,,,,4.0,1.0,1.0,6.0,,2.0,,5.0,15,,,3.0,,,76.0
24,"Jacobs, Sam",7,3.0,5,12,,,22.0,2.0,1.0,1.0,1.0,1.0,,1.0,,4.0,9,,,4.0,,,91.0
18 ↓,"Johncock, Graham",6,4.0,4,10,,4.0,,2.0,,2.0,,,1.0,,,3.0,7,,1.0,,,,65.0
14,"Mackay, David",9,3.0,7,16,,,,6.0,1.0,1.0,,3.0,,2.0,,3.0,13,,,3.0,,,84.0
23,"Petrenko, Jared",7,3.0,1,8,,1.0,,6.0,,3.0,,6.0,1.0,2.0,,1.0,6,,,1.0,,1.0,81.0
40,"Porplyzia, Jason",15,11.0,8,23,3.0,,,5.0,3.0,2.0,1.0,4.0,,1.0,,7.0,17,2.0,3.0,1.0,1.0,1.0,86.0
3,"Reilly, Brent",16,10.0,8,24,,,,4.0,6.0,,1.0,2.0,,1.0,,7.0,18,1.0,,4.0,,,79.0
25,"Rutten, Ben",8,5.0,3,11,,,,3.0,2.0,,1.0,,,,,3.0,7,,,8.0,,,95.0
34 ↑,"Shaw, Sam",1,,1,2,,,,,,,,1.0,,1.0,,1.0,1,,,1.0,,,21.0
9,"Sloane, Rory",11,7.0,11,22,,,,6.0,1.0,2.0,1.0,3.0,1.0,1.0,,8.0,14,1.0,1.0,3.0,,,85.0
33,"Smith, Brodie",10,4.0,10,20,,,,3.0,3.0,2.0,2.0,,1.0,,,10.0,10,,,6.0,2.0,,89.0
6,"Thompson, Luke",9,4.0,6,15,,,,2.0,,1.0,,,2.0,,,5.0,11,,,5.0,2.0,,89.0
5,"Thompson, Scott",15,4.0,12,27,,,,6.0,2.0,2.0,3.0,4.0,1.0,2.0,,9.0,18,,,2.0,,1.0,91.0
4,"Tippett, Kurt",5,2.0,9,14,1.0,,5.0,1.0,,2.0,3.0,5.0,,,,10.0,4,,1.0,2.0,,,87.0
7,"van Berlo, Nathan",15,9.0,2,17,,,,6.0,1.0,5.0,1.0,1.0,,,,4.0,14,1.0,,,,1.0,82.0
17,"Vince, Bernie",18,6.0,6,24,1.0,,,1.0,4.0,6.0,2.0,5.0,1.0,2.0,,5.0,18,,,3.0,,1.0,89.0
13,"Walker, Taylor",10,6.0,3,13,5.0,2.0,,,,2.0,1.0,1.0,2.0,,,6.0,7,3.0,6.0,1.0,,1.0,94.0
47,"Wright, Matthew",9,5.0,9,18,1.0,,,4.0,1.0,2.0,2.0,2.0,2.0,,,10.0,8,,1.0,4.0,,1.0,86.0
Totals,Totals,222,112.0,136,358,12.0,9.0,27.0,65.0,32.0,44.0,29.0,50.0,16.0,18.0,,125.0,229,9.0,13.0,58.0,5.0,7.0,
Opposition,Opposition,203,84.0,93,296,11.0,5.0,38.0,65.0,29.0,43.0,36.0,39.0,18.0,16.0,,128.0,163,11.0,7.0,42.0,1.0,6.0,
