Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 145d,39 (14-1-24 37.18%),4 (0.10),1 (0-0-1 0.00%),
30,"Bayes, Mark",24y 17d,114 (59-0-55 51.75%),84 (0.74),←,
16,"Bolton, David",30y 262d,116 (56-0-60 48.28%),57 (0.49),88 (42-0-46 47.73%),46 (0.52)
39,"Capper, Warwick",27y 293d,112 (50-0-62 44.64%),354 (3.16),78 (40-0-38 51.28%),283 (3.63)
7,"Carroll, Dennis",30y 145d,184 (88-0-96 47.83%),89 (0.48),←,
29,"Cordy, Neil",31y 358d,206 (82-0-124 39.81%),32 (0.16),67 (31-0-36 46.27%),4 (0.06)
1,"Hawke, Paul",26y 271d,114 (60-1-53 53.07%),102 (0.89),73 (36-0-37 49.32%),72 (0.99)
9,"Henwood, Wayne",28y 168d,71 (31-0-40 43.66%),44 (0.62),←,
47,"Higgins, Leon",22y 278d,54 (21-0-33 38.89%),47 (0.87),←,
19,"John, Gareth",19y 74d,8 (0-0-8 0.00%),,←,
39,"Kerr, Robert",24y 13d,11 (5-0-6 45.45%),1 (0.09),5 (2-0-3 40.00%),1 (0.20)
3,"Lewis, Dale",21y 332d,3 (0-0-3 0.00%),3 (1.00),←,
45,"McKenzie, Warren",26y 244d,68 (41-1-26 61.03%),44 (0.65),1 (0-0-1 0.00%),1 (1.00)
10,"Mitchell, Barry",25y 115d,127 (60-0-67 47.24%),168 (1.32),←,
35,"Murphy, David",28y 221d,114 (52-0-62 45.61%),71 (0.62),←,
40,"Nettelbeck, Craig",18y 310d,6 (2-0-4 33.33%),,←,
15,"Toohey, Bernard",28y 42d,203 (103-0-100 50.74%),100 (0.49),109 (56-0-53 51.38%),65 (0.60)
20,"West, Jim",24y 354d,23 (5-0-18 21.74%),34 (1.48),←,
2,"Williams, Greg",27y 183d,127 (71-0-56 55.91%),116 (0.91),93 (53-0-40 56.99%),106 (1.14)
26,"Wright, Stephen",30y 26d,221 (100-0-121 45.25%),234 (1.06),←,
Totals,Totals,26y 28d,1921 (900-3-1018 46.85%),1584 (0.82),,
C,"Kinnear, Col",43y 173d,45 (16-0-29 35.56%),,←,
