Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",17,9,1,18,,,,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,6.0,13.0,2.0,,4.0,3.0,,99.0
16,"Brown, Leigh",6,6,4,10,,,,,1.0,2.0,,1.0,1.0,,,1.0,9.0,,,3.0,,,74.0
22,"Burton, Matthew",8,3,2,10,2,1.0,11.0,,,2.0,3.0,4.0,1.0,1.0,,5.0,5.0,,,2.0,,,49.0
43,"Clayton, Jeremy",7,4,1,8,2,,,1.0,,1.0,1.0,,,,,3.0,4.0,,2.0,1.0,,,56.0
23,"Clayton, Shane",4,3,6,10,,,,,,2.0,2.0,,,,,2.0,9.0,,,,2.0,,31.0
2,"Colbert, Leigh",12,10,9,21,,,,1.0,4.0,2.0,1.0,2.0,1.0,2.0,,9.0,13.0,2.0,,6.0,,,89.0
6,"Grant, Shannon",19,7,3,22,1,3.0,,2.0,,8.0,2.0,1.0,2.0,,,5.0,18.0,,2.0,1.0,2.0,1.0,92.0
4,"Harris, Daniel",10,2,5,15,,1.0,,5.0,,5.0,4.0,,1.0,,1.0,10.0,6.0,,,3.0,,,87.0
29,"Harvey, Brent",13,3,8,21,3,,,,3.0,3.0,2.0,3.0,,1.0,2.0,8.0,10.0,2.0,1.0,4.0,4.0,1.0,91.0
21,"Jones, Corey",16,10,4,20,4,1.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,,,7.0,15.0,1.0,3.0,1.0,,2.0,85.0
34,"King, David",11,6,4,15,1,,,2.0,1.0,5.0,1.0,6.0,,4.0,,3.0,11.0,1.0,,1.0,3.0,,94.0
35,"Makepeace, Troy",11,3,6,17,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,8.0,7.0,,,2.0,1.0,,100.0
19,"Motlop, Daniel",18,8,8,26,3,4.0,1.0,5.0,,9.0,3.0,3.0,2.0,1.0,3.0,15.0,11.0,4.0,4.0,1.0,1.0,2.0,95.0
20,"Petrie, Drew",12,6,4,16,3,2.0,,,,3.0,1.0,3.0,1.0,1.0,,9.0,7.0,3.0,3.0,4.0,,,93.0
17,"Porter, Mark",2,4,6,8,,,12.0,5.0,,,1.0,2.0,1.0,2.0,,3.0,5.0,1.0,,2.0,,,51.0
3,"Rawlings, Brady",8,4,3,11,2,,,2.0,1.0,2.0,2.0,,1.0,,,5.0,6.0,,,,,,100.0
30,"Robbins, Ben",8,6,12,20,,,,4.0,3.0,2.0,4.0,,1.0,,,10.0,11.0,,1.0,2.0,1.0,3.0,64.0
26,"Rocca, Saverio",8,9,1,9,4,2.0,1.0,,,3.0,,1.0,,,,6.0,4.0,6.0,5.0,4.0,,1.0,94.0
7,"Simpson, Adam",19,6,4,23,2,,3.0,,1.0,6.0,7.0,,2.0,,,10.0,14.0,1.0,,3.0,1.0,1.0,89.0
12,"Stevens, Michael",13,8,9,22,,2.0,,,3.0,4.0,1.0,2.0,,1.0,,6.0,16.0,,,2.0,1.0,1.0,98.0
36,"Watt, Shannon",11,4,3,14,,,,,2.0,,,2.0,2.0,,,7.0,6.0,1.0,,6.0,,,100.0
8,"Wells, Daniel",9,4,6,15,1,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,3.0,11.0,,,5.0,5.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,125,109,351,28,19.0,30.0,36.0,31.0,69.0,41.0,35.0,20.0,15.0,6.0,141.0,211.0,24.0,21.0,57.0,24.0,12.0,
Opposition,Opposition,168,80,113,281,9,9.0,27.0,35.0,33.0,45.0,27.0,48.0,15.0,20.0,,111.0,165.0,17.0,12.0,34.0,17.0,7.0,
