Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",27y 158d,103 (52-2-49 51.46%),8 (0.08),←,
48,"Baker, Liam",20y 188d,2 (2-0-0 100.00%),,←,
22,"Caddy, Josh",25y 309d,134 (81-1-52 60.82%),132 (0.99),39 (29-0-10 74.36%),56 (1.44)
11,"Castagna, Jason",22y 22d,47 (32-0-15 68.09%),51 (1.09),←,
9,"Cotchin, Trent",28y 118d,216 (115-2-99 53.70%),123 (0.57),←,
10,"Edwards, Shane",29y 282d,226 (109-5-112 49.34%),152 (0.67),←,
5,"Ellis, Brandon",25y,150 (88-1-61 59.00%),47 (0.31),←,
6,"Grigg, Shaun",30y 106d,209 (111-2-96 53.59%),96 (0.46),166 (93-2-71 56.63%),86 (0.52)
2,"Grimes, Dylan",27y 18d,122 (75-0-47 61.48%),3 (0.02),←,
28,"Higgins, Jack",19y 137d,15 (13-0-2 86.67%),12 (0.80),←,
23,"Lambert, Kane",26y 250d,71 (46-0-25 64.79%),43 (0.61),←,
27,"Lloyd, Sam",28y 153d,56 (29-0-27 51.79%),69 (1.23),←,
4,"Martin, Dustin",27y 38d,196 (105-2-89 54.08%),211 (1.08),←,
33,"McIntosh, Kamdyn",24y 122d,69 (46-0-23 66.67%),15 (0.22),←,
37,"Menadue, Connor",21y 318d,33 (19-0-14 57.58%),11 (0.33),←,
25,"Nankervis, Toby",23y 356d,55 (40-0-15 72.73%),20 (0.36),43 (33-0-10 76.74%),17 (0.40)
18,"Rance, Alex",28y 298d,194 (101-2-91 52.58%),9 (0.05),←,
8,"Riewoldt, Jack",29y 276d,244 (120-4-120 50.00%),585 (2.40),←,
17,"Rioli, Daniel",21y 109d,50 (30-0-20 60.00%),47 (0.94),←,
15,"Short, Jayden",22y 191d,51 (31-0-20 60.78%),17 (0.33),←,
21,"Townsend, Jacob",25y 44d,47 (19-0-28 40.43%),32 (0.68),19 (15-0-4 78.95%),28 (1.47)
1,"Vlastuin, Nick",24y 106d,112 (69-0-43 61.61%),24 (0.21),←,
Totals,Totals,25y 164d,2402 (1333-21-1048 55.50%),1707 (0.71),,
C,"Hardwick, Damien",45y 350d,201 (107-2-92 53.73%),,←,
