Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6 ↓,"Caldwell, Jye",3,2,10,13,,,,2.0,1.0,,2.0,2.0,1.0,1.0,,7.0,9.0,1.0,,1.0,,2.0,58.0
42,"DAmbrosio, Massimo",6,3,7,13,,,,1.0,1.0,2.0,,1.0,1.0,,,4.0,9.0,,,,,,84.0
2,"Draper, Sam",4,1,4,8,,1.0,35.0,1.0,,5.0,2.0,1.0,1.0,,,4.0,6.0,,,6.0,,,75.0
22,"Durham, Sam",8,10,10,18,,,,,1.0,2.0,,1.0,,,,2.0,16.0,,,2.0,4.0,1.0,83.0
35,"Guelfi, Matt",8,2,5,13,1,,,,,1.0,2.0,3.0,1.0,1.0,,5.0,8.0,1.0,,3.0,,1.0,79.0
21,"Heppell, Dyson",14,10,14,28,,,,3.0,4.0,4.0,2.0,2.0,1.0,1.0,,5.0,22.0,1.0,,3.0,,,83.0
19,"Hind, Nick",20,9,4,24,,,,,4.0,5.0,,6.0,,1.0,,5.0,17.0,1.0,,3.0,4.0,1.0,75.0
8,"Hobbs, Ben",9,3,8,17,,1.0,,3.0,,2.0,,3.0,,1.0,,2.0,15.0,,,,,,71.0
23,"Jones, Harry",4,4,3,7,2,,,2.0,,1.0,,,,,,2.0,5.0,2.0,2.0,,,,68.0
29,"Kelly, Jake",14,9,5,19,,,,2.0,4.0,1.0,,5.0,1.0,2.0,,3.0,16.0,1.0,,3.0,,,93.0
4,"Langford, Kyle",12,10,9,21,2,,,5.0,1.0,4.0,2.0,2.0,,1.0,,4.0,17.0,,1.0,,,,87.0
15,"Laverde, Jayden",17,12,6,23,,,,2.0,3.0,4.0,1.0,2.0,3.0,,,8.0,15.0,1.0,,2.0,,2.0,90.0
37,"Martin, Nic",3,3,14,17,,,,4.0,2.0,2.0,1.0,1.0,,,,7.0,11.0,,,1.0,,1.0,79.0
47 ↑,"Menzie, Jye",5,3,5,10,,,,1.0,,2.0,,,,,,3.0,6.0,,,,,1.0,25.0
7,"Merrett, Zach",25,6,13,38,1,1.0,,10.0,2.0,8.0,8.0,3.0,6.0,,3.0,13.0,25.0,,,,,,86.0
16,"Perkins, Archie",7,5,2,9,,1.0,,1.0,1.0,1.0,,1.0,,,,4.0,5.0,,1.0,,,2.0,74.0
27,"Redman, Mason",25,10,7,32,1,,,4.0,7.0,2.0,,2.0,1.0,1.0,,5.0,26.0,2.0,,3.0,,1.0,85.0
14,"Ridley, Jordan",15,4,5,20,,,,4.0,7.0,1.0,1.0,2.0,,,,4.0,12.0,,,3.0,,,85.0
11,"Snelling, Will",7,4,12,19,,,,6.0,,5.0,,2.0,1.0,1.0,,6.0,14.0,,1.0,1.0,,,78.0
17,"Stewart, James",7,7,6,13,3,,,,,,,2.0,,1.0,,4.0,10.0,2.0,3.0,2.0,,2.0,75.0
25,"Stringer, Jake",12,3,2,14,5,3.0,,7.0,,4.0,1.0,2.0,2.0,1.0,2.0,4.0,9.0,,2.0,2.0,,1.0,79.0
20,"Wright, Peter",9,8,4,13,2,2.0,6.0,,2.0,4.0,,4.0,,1.0,,2.0,12.0,1.0,3.0,2.0,,,100.0
30,"Zerk-Thatcher, Brandon",10,8,4,14,,,,,1.0,,,,,,,4.0,11.0,,,11.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,136,159,403,17,12.0,41.0,58.0,41.0,60.0,22.0,47.0,19.0,13.0,5.0,107.0,296.0,13.0,13.0,48.0,8.0,15.0,
Opposition,Opposition,192,85,182,374,9,12.0,26.0,42.0,41.0,51.0,42.0,54.0,13.0,19.0,1.0,122.0,247.0,7.0,7.0,42.0,4.0,4.0,
