Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",21y 133d,11 (6-0-5 54.55%),1 (0.09),←,
46,"Blicavs, Mark",24y 29d,49 (33-0-16 67.35%),13 (0.27),←,
23,"Caddy, Josh",22y 210d,62 (29-0-33 46.77%),43 (0.69),38 (26-0-12 68.42%),26 (0.68)
19,"Clark, Mitch",27y 189d,101 (35-2-64 35.64%),106 (1.05),4 (1-0-3 25.00%),9 (2.25)
5,"Cockatoo, Nakia",18y 185d,4 (1-0-3 25.00%),,←,
22,"Duncan, Mitch",23y 320d,104 (77-0-27 74.04%),89 (0.86),←,
44,"Enright, Corey",33y 224d,292 (193-2-97 66.44%),62 (0.21),←,
28,"Gregson, Cory",18y 234d,4 (1-0-3 25.00%),2 (0.50),←,
29,"Guthrie, Cameron",22y 250d,68 (46-0-22 67.65%),12 (0.18),←,
26,"Hawkins, Tom",26y 279d,150 (114-0-36 76.00%),291 (1.94),←,
33,"Horlin-Smith, George",22y 125d,34 (25-0-9 73.53%),19 (0.56),←,
20,"Johnson, Steve",31y 296d,237 (169-2-66 71.73%),425 (1.79),←,
9,"Kelly, James",31y 118d,260 (176-1-83 67.88%),87 (0.33),←,
11,"Lang, Darcy",19y 156d,5 (2-0-3 40.00%),2 (0.40),←,
32,"Motlop, Steven",24y 45d,71 (47-0-24 66.20%),92 (1.30),←,
21,"Murdoch, Jordan",23y 34d,44 (31-0-13 70.45%),37 (0.84),←,
25,"Rivers, Jared",30y 190d,184 (77-3-104 42.66%),18 (0.10),34 (23-0-11 67.65%),
14,"Selwood, Joel",26y 335d,188 (148-0-40 78.72%),116 (0.62),←,
1,"Stanley, Rhys",24y 146d,61 (22-0-39 36.07%),42 (0.69),3 (1-0-2 33.33%),2 (0.67)
7,"Taylor, Harry",28y 318d,163 (125-0-38 76.69%),40 (0.25),←,
40,"Thurlow, Jackson",21y 29d,12 (6-0-6 50.00%),5 (0.42),←,
34,"Walker, Josh",22y 165d,19 (11-0-8 57.89%),20 (1.05),←,
Totals,Totals,24y 298d,2123 (1374-10-739 64.72%),1522 (0.72),,
C,"Scott, Chris",38y 358d,101 (74-0-27 73.27%),,←,
