Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",29y 291d,230 (110-1-119 48.04%),149 (0.65),←,
26,"Bonner, Riley",21y 73d,13 (9-0-4 69.23%),3 (0.23),←,
33,"Byrne-Jones, Darcy",22y 241d,52 (29-0-23 55.77%),5 (0.10),←,
17,"Clurey, Tom",24y 57d,49 (30-0-19 61.22%),,←,
22,"Dixon, Charlie",27y 238d,115 (47-1-67 41.30%),179 (1.56),50 (28-0-22 56.00%),85 (1.70)
7,"Ebert, Brad",28y 47d,222 (103-1-118 46.62%),111 (0.50),146 (75-1-70 51.71%),78 (0.53)
9,"Gray, Robbie",30y 50d,186 (89-0-97 47.85%),268 (1.44),←,
46,"Gray, Sam",26y 107d,66 (40-0-26 60.61%),57 (0.86),←,
36,"Hombsch, Jack",25y 73d,89 (47-0-42 52.81%),1 (0.01),80 (47-0-33 58.75%),1 (0.01)
43,"Houston, Dan",21y 7d,26 (17-0-9 65.38%),3 (0.12),←,
32,"Howard, Dougal",22y 55d,19 (12-0-7 63.16%),4 (0.21),←,
42,"Jonas, Tom",27y 130d,112 (58-1-53 52.23%),1 (0.01),←,
6,"Motlop, Steven",27y 68d,144 (96-2-46 67.36%),182 (1.26),9 (6-0-3 66.67%),7 (0.78)
3,"Neade, Jake",23y 355d,63 (36-0-27 57.14%),55 (0.87),←,
21,"Polec, Jared",25y 219d,93 (53-0-40 56.99%),50 (0.54),77 (46-0-31 59.74%),41 (0.53)
2,"Powell-Pepper, Sam",20y 131d,27 (18-0-9 66.67%),20 (0.74),←,
11,"Rockliff, Tom",28y 86d,160 (51-0-109 31.88%),91 (0.57),6 (5-0-1 83.33%),4 (0.67)
4,"Ryder, Paddy",30y 66d,214 (106-4-104 50.47%),149 (0.70),44 (27-0-17 61.36%),32 (0.73)
23,"Watts, Jack",27y 54d,162 (52-2-108 32.72%),153 (0.94),9 (6-0-3 66.67%),10 (1.11)
39,"Westhoff, Justin",31y 230d,235 (112-1-122 47.87%),270 (1.15),←,
16,"Wines, Ollie",23y 224d,116 (65-0-51 56.03%),55 (0.47),←,
20,"Wingard, Chad",24y 294d,134 (70-1-63 52.61%),221 (1.65),←,
Totals,Totals,25y 307d,2527 (1250-14-1263 49.47%),2027 (0.80),,
C,"Hinkley, Ken",51y 231d,124 (71-0-53 57.26%),,←,
