Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Broad, Nathan",25y 63d,21 (17-0-4 80.95%),,←,
7,"Butler, Dan",22y 14d,36 (27-0-9 75.00%),45 (1.25),←,
22,"Caddy, Josh",25y 262d,128 (76-1-51 59.77%),125 (0.98),33 (24-0-9 72.73%),49 (1.48)
11,"Castagna, Jason",21y 340d,41 (27-0-14 65.85%),47 (1.15),←,
30,"Conca, Reece",25y 309d,99 (54-1-44 55.05%),23 (0.23),←,
9,"Cotchin, Trent",28y 71d,210 (110-2-98 52.86%),121 (0.58),←,
10,"Edwards, Shane",29y 235d,220 (104-5-111 48.41%),147 (0.67),←,
5,"Ellis, Brandon",24y 318d,144 (83-1-60 57.99%),47 (0.33),←,
42,"Garthwaite, Ryan",19y 352d,1 (1-0-0 100.00%),,←,
34,"Graham, Jack",20y 112d,16 (14-0-2 87.50%),7 (0.44),←,
6,"Grigg, Shaun",30y 59d,203 (106-2-95 52.71%),95 (0.47),160 (88-2-70 55.63%),85 (0.53)
2,"Grimes, Dylan",26y 336d,116 (70-0-46 60.34%),3 (0.03),←,
28,"Higgins, Jack",19y 90d,9 (8-0-1 88.89%),8 (0.89),←,
23,"Lambert, Kane",26y 203d,65 (41-0-24 63.08%),39 (0.60),←,
4,"Martin, Dustin",26y 356d,190 (100-2-88 53.16%),204 (1.07),←,
33,"McIntosh, Kamdyn",24y 75d,66 (43-0-23 65.15%),14 (0.21),←,
25,"Nankervis, Toby",23y 309d,49 (35-0-14 71.43%),18 (0.37),37 (28-0-9 75.68%),15 (0.41)
18,"Rance, Alex",28y 251d,188 (96-2-90 51.60%),9 (0.05),←,
8,"Riewoldt, Jack",29y 229d,238 (115-4-119 49.16%),567 (2.38),←,
17,"Rioli, Daniel",21y 62d,44 (25-0-19 56.82%),39 (0.89),←,
15,"Short, Jayden",22y 144d,45 (26-0-19 57.78%),11 (0.24),←,
1,"Vlastuin, Nick",24y 59d,107 (65-0-42 60.75%),23 (0.21),←,
Totals,Totals,24y 326d,2236 (1243-20-973 55.59%),1592 (0.71),,
C,"Hardwick, Damien",45y 303d,195 (102-2-91 52.82%),,←,
