Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",11,5,7,18,,,1.0,2.0,5.0,2.0,,3.0,1.0,2.0,,4.0,14.0,,1.0,1.0,,1.0,76.0
14,"Birchall, Grant",8,4,10,18,1,,,1.0,2.0,4.0,,4.0,,1.0,,5.0,12.0,1.0,,2.0,2.0,,80.0
9,"Burgoyne, Shaun",8,3,11,19,,1.0,,7.0,2.0,2.0,4.0,3.0,2.0,2.0,,10.0,9.0,,,2.0,,,80.0
8,"Ellis, Xavier",7,6,9,16,1,,,8.0,,2.0,,1.0,,1.0,,4.0,12.0,,1.0,1.0,,,79.0
23,"Franklin, Lance",11,2,3,14,3,3.0,,3.0,,3.0,2.0,3.0,3.0,2.0,,8.0,7.0,,1.0,1.0,2.0,,97.0
6,"Gibson, Josh",7,2,9,16,,,,2.0,4.0,,1.0,2.0,2.0,,,10.0,6.0,,,5.0,,,92.0
27,"Gilham, Stephen",5,2,3,8,,,,,2.0,1.0,,,,,,3.0,5.0,,,4.0,,,90.0
18,"Guerra, Brent",7,4,11,18,,,,4.0,2.0,3.0,1.0,3.0,2.0,2.0,,7.0,9.0,,,5.0,1.0,,81.0
15,"Hodge, Luke",12,2,6,18,,,,2.0,1.0,5.0,4.0,3.0,1.0,2.0,,6.0,12.0,,,2.0,,1.0,82.0
4,"Ladson, Rick",8,1,11,19,,1.0,,5.0,5.0,,1.0,2.0,1.0,1.0,,9.0,10.0,,,,,1.0,77.0
3,"Lewis, Jordan",9,3,9,18,,,2.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,,9.0,10.0,1.0,,1.0,,,81.0
5,"Mitchell, Sam",14,4,8,22,1,,,2.0,1.0,3.0,6.0,3.0,1.0,2.0,,7.0,16.0,,,2.0,,,84.0
29,"Murphy, Tom",9,5,5,14,,,1.0,2.0,2.0,,,2.0,,,,6.0,8.0,2.0,,2.0,,,86.0
7,"Osborne, Michael",3,2,4,7,1,,,2.0,,,,1.0,1.0,1.0,,3.0,4.0,,1.0,1.0,,2.0,77.0
34,"Renouf, Brent",5,6,7,12,2,,19.0,7.0,,1.0,3.0,2.0,2.0,1.0,2.0,8.0,4.0,2.0,1.0,5.0,,,66.0
33,"Rioli, Cyril",13,3,9,22,1,,,5.0,,5.0,4.0,4.0,,2.0,,10.0,12.0,1.0,1.0,1.0,2.0,,86.0
2,"Roughead, Jarryd",8,5,1,9,1,2.0,,1.0,,3.0,,1.0,,,,5.0,4.0,4.0,4.0,1.0,,1.0,98.0
12,"Sewell, Brad",6,5,17,23,,,,10.0,2.0,2.0,1.0,1.0,2.0,1.0,,11.0,14.0,1.0,,1.0,,1.0,83.0
42,"Skipper, Wayde",2,3,2,4,,1.0,16.0,3.0,,1.0,1.0,2.0,1.0,2.0,,3.0,2.0,1.0,,2.0,,1.0,51.0
39,"Stratton, Ben",6,3,3,9,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,4.0,5.0,,,2.0,,,99.0
37,"Whitecross, Brendan",5,3,1,6,,1.0,,,1.0,,,3.0,,1.0,,,6.0,,,,,,76.0
11,"Young, Clinton",8,3,5,13,1,1.0,,4.0,1.0,3.0,,3.0,,2.0,,4.0,8.0,1.0,,3.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,76,151,323,12,12.0,39.0,75.0,33.0,46.0,30.0,50.0,22.0,29.0,2.0,136.0,189.0,14.0,10.0,44.0,7.0,9.0,
Opposition,Opposition,191,78,126,317,13,14.0,37.0,61.0,33.0,50.0,43.0,43.0,29.0,22.0,4.0,155.0,157.0,23.0,20.0,54.0,6.0,6.0,
