Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",15,2,3,18,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
8,"Anderson, Dean",20,6,14,34,,1.0,,,,,,,,,3.0,,,,,,,,
7,"Ayres, Gary",14,8,15,29,1.0,,,2.0,,,,,2.0,,2.0,,,,,,,,
4,"Collins, Andrew",12,3,4,16,,1.0,,1.0,,,,,5.0,3.0,,,,,,,,,
3,"Condon, Anthony",12,6,11,23,,,,1.0,,,,,1.0,2.0,,,,,,,,,
26,"Cooper, Paul",13,3,3,16,,,,,,,,,1.0,1.0,,,,,,,,,
14,"Dear, Greg",3,1,3,6,,,4.0,1.0,,,,,2.0,,,,,,,,,,
13,"Dear, Paul",4,3,6,10,,1.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",10,8,2,12,6.0,2.0,,,,,,,1.0,1.0,,,,,,,,,
16,"Gowers, Andrew",5,1,2,7,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Hall, Tony",10,9,5,15,2.0,2.0,,1.0,,,,,3.0,4.0,,,,,,,,,
17,"Hudson, Paul",11,6,4,15,3.0,3.0,,1.0,,,,,1.0,,,,,,,,,,
11,"Jarman, Darren",18,4,6,24,2.0,,,1.0,,,,,1.0,4.0,,,,,,,,,
24,"Langford, Chris",5,1,9,14,1.0,,,,,,,,1.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",10,5,5,15,,,8.0,2.0,,,,,3.0,2.0,1.0,,,,,,,,
20,"Maginness, Scott",8,2,6,14,,,,,,,,,2.0,,,,,,,,,,
35,"Morrissey, James",6,2,5,11,,,1.0,2.0,,,,,,,,,,,,,,,
44,"Platten, John",13,1,8,21,1.0,,,5.0,,,,,2.0,,,,,,,,,,
18,"Pritchard, Darrin",16,6,10,26,1.0,,,4.0,,,,,1.0,2.0,,,,,,,,,
25,"Taylor, Jason",8,5,7,15,,1.0,,1.0,,,,,,2.0,,,,,,,,,
Totals,Totals,213,82,128,341,18.0,12.0,16.0,28.0,,,,,30.0,26.0,6.0,,,,,,,,
Opposition,Opposition,201,75,102,303,7.0,6.0,28.0,28.0,,,,,26.0,30.0,,,,,,,,,
