Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Fantasia, Orazio",9,4,10,19,,,,1.0,2.0,2.0,1.0,,1.0,,,3.0,13.0,,,2.0,3.0,1.0,82.0
8,"Gleeson, Martin",8,3,4,12,,,,1.0,5.0,1.0,,3.0,,2.0,,1.0,9.0,,,2.0,,,80.0
33,"Ham, Brayden",10,4,3,13,,1.0,,3.0,1.0,3.0,,,,,,2.0,11.0,,,,,,75.0
46,"Hibberd, Mitchell",9,1,10,19,,1.0,,5.0,,1.0,1.0,5.0,1.0,2.0,,9.0,9.0,,,,,,80.0
26,"Hooker, Cale",5,1,5,10,,,,1.0,2.0,,,,,,,6.0,1.0,1.0,,10.0,,,100.0
18,"Hurley, Michael",10,4,6,16,,,,,5.0,,,1.0,,,,6.0,10.0,1.0,,9.0,,,94.0
4,"Langford, Kyle",8,1,6,14,2,1.0,,1.0,,,,1.0,2.0,,,5.0,8.0,,,,,,82.0
15,"Laverde, Jayden",5,3,7,12,1,2.0,,3.0,,,1.0,3.0,1.0,1.0,,6.0,7.0,,2.0,1.0,,1.0,77.0
43,"McDonald-Tipungwuti, Anthony",4,2,10,14,1,1.0,,3.0,,1.0,,1.0,,,,6.0,7.0,,1.0,1.0,2.0,1.0,83.0
1,"McGrath, Andrew",13,2,12,25,,,,8.0,2.0,4.0,1.0,5.0,,1.0,3.0,5.0,19.0,,,3.0,,,88.0
45,"McKenna, Conor",10,2,8,18,,,,4.0,5.0,1.0,,5.0,,1.0,,5.0,12.0,,,2.0,2.0,,76.0
44,"McKernan, Shaun",5,3,4,9,,1.0,4.0,2.0,1.0,2.0,2.0,6.0,,3.0,,3.0,7.0,1.0,1.0,2.0,,,69.0
7,"Merrett, Zach",8,3,10,18,,,,2.0,,3.0,1.0,3.0,1.0,1.0,,4.0,14.0,,,1.0,,1.0,78.0
3,"Parish, Darcy",8,,13,21,,,,6.0,,7.0,7.0,5.0,1.0,1.0,,14.0,7.0,,,,,,79.0
34,"Phillips, Andrew",4,1,,4,,,28.0,4.0,,2.0,3.0,4.0,1.0,3.0,,3.0,1.0,1.0,,1.0,,,81.0
14,"Ridley, Jordan",14,7,4,18,,,,1.0,7.0,3.0,,1.0,,,,4.0,13.0,3.0,,6.0,,,84.0
42,"Saad, Adam",11,2,10,21,,,,2.0,6.0,2.0,1.0,2.0,2.0,,,6.0,13.0,,,2.0,1.0,,84.0
9,"Shiel, Dylan",5,1,7,12,,,,5.0,1.0,1.0,4.0,2.0,3.0,,,8.0,3.0,,,3.0,,,74.0
5,"Smith, Devon",10,2,13,23,,1.0,,6.0,,4.0,2.0,7.0,1.0,1.0,,8.0,12.0,,,,,,80.0
40,"Snelling, Will",8,1,7,15,1,,,8.0,1.0,1.0,3.0,1.0,3.0,,,10.0,5.0,,,,,,87.0
20,"Townsend, Jacob",7,3,2,9,1,2.0,,,,2.0,,6.0,1.0,4.0,,6.0,3.0,1.0,3.0,1.0,,1.0,82.0
11,"Zaharakis, David",11,3,9,20,3,2.0,,,,3.0,1.0,,,,2.0,6.0,14.0,,,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,53,160,342,9,13.0,32.0,66.0,38.0,43.0,28.0,61.0,18.0,20.0,5.0,126.0,198.0,8.0,7.0,46.0,8.0,6.0,
Opposition,Opposition,184,56,95,279,7,11.0,31.0,53.0,33.0,47.0,31.0,53.0,20.0,18.0,1.0,126.0,137.0,5.0,3.0,46.0,,2.0,
