Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",23y 3d,58 (31-0-27 53.45%),54 (0.93),33 (19-0-14 57.58%),32 (0.97)
24,"Bolton, Jude",20y 129d,24 (10-0-14 41.67%),17 (0.71),←,
8,"Cresswell, Daryn",29y 61d,183 (76-1-106 41.80%),154 (0.84),←,
28,"Crouch, Jared",22y 139d,61 (30-0-31 49.18%),10 (0.16),←,
32,"Doyle, Stephen",19y 9d,1 (1-0-0 100.00%),,←,
26,"Feast, Simon",25y 234d,9 (5-0-4 55.56%),3 (0.33),←,
12,"Fosdike, Nic",20y 147d,28 (13-0-15 46.43%),16 (0.57),←,
37,"Goodes, Adam",20y 196d,40 (18-0-22 45.00%),55 (1.38),←,
14,"Kelly, Paul",30y 360d,203 (76-3-124 38.18%),171 (0.84),←,
3,"Lewis, Dale",31y 79d,171 (64-2-105 38.01%),179 (1.05),←,
34,"Luff, Troy",30y 243d,140 (64-2-74 46.43%),82 (0.59),←,
36,"Mathews, Ben",21y 236d,41 (20-0-21 48.78%),7 (0.17),←,
11,"Maxfield, Stuart",28y 104d,201 (100-2-99 50.25%),118 (0.59),112 (65-1-46 58.48%),53 (0.47)
13,"McPherson, Daniel",25y 17d,69 (40-1-28 58.70%),16 (0.23),←,
23,"Nicks, Matthew",25y 70d,91 (51-0-40 56.04%),38 (0.42),←,
19,"OLoughlin, Michael",23y 153d,121 (67-1-53 55.79%),170 (1.40),←,
22,"Saddington, Jason",20y 273d,64 (33-0-31 51.56%),24 (0.38),←,
25,"Schauble, Andrew",23y 248d,99 (36-0-63 36.36%),15 (0.15),20 (9-0-11 45.00%),4 (0.20)
2,"Schwass, Wayne",31y 238d,249 (135-0-114 54.22%),141 (0.57),65 (34-0-31 52.31%),44 (0.68)
7,"Seymour, Brad",24y 80d,104 (55-1-48 53.37%),9 (0.09),←,
1,"Stafford, Greg",25y 330d,108 (50-1-57 46.76%),38 (0.35),←,
33,"Warfe, Rowan",24y 29d,84 (33-0-51 39.29%),5 (0.06),58 (32-0-26 55.17%),4 (0.07)
Totals,Totals,24y 320d,2149 (1008-14-1127 46.91%),1322 (0.62),,
C,"Eade, Rodney",42y 109d,115 (65-1-49 56.96%),,←,
