Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",14,6,2,16,1,1.0,,4.0,1.0,8.0,2.0,,1.0,1.0,,4.0,11.0,,,,3.0,,
30,"Bourke, David",1,,,1,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,
11,"Bowden, Joel",14,8,14,28,1,,,1.0,5.0,3.0,4.0,4.0,,1.0,,11.0,17.0,1.0,1.0,1.0,5.0,,
17,"Broderick, Paul",11,4,9,20,,1.0,,5.0,2.0,4.0,8.0,6.0,1.0,2.0,2.0,12.0,9.0,,1.0,,1.0,,
15,"Cameron, Leon",12,2,2,14,,,,2.0,4.0,3.0,,1.0,1.0,1.0,,4.0,9.0,,,,3.0,,
9,"Campbell, Wayne",9,4,6,15,,,,3.0,3.0,3.0,2.0,1.0,2.0,,,7.0,8.0,,1.0,3.0,4.0,,
6,"Chaffey, Mark",10,5,4,14,,,,4.0,5.0,,1.0,3.0,,1.0,,5.0,10.0,1.0,,1.0,,,
10,"Daffy, Nick",13,4,4,17,1,1.0,,,2.0,6.0,1.0,,,1.0,,6.0,12.0,,,,4.0,,
25,"Gale, Brendon",6,3,5,11,,,4.0,1.0,3.0,,4.0,1.0,,,,6.0,4.0,1.0,,1.0,,,
2,"Gaspar, Darren",2,2,,2,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,
1,"Hilton, Rory",16,8,3,19,3,,,1.0,2.0,1.0,2.0,4.0,1.0,1.0,,5.0,14.0,1.0,3.0,,,,
16,"Holland, Ben",6,3,3,9,2,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,5.0,4.0,1.0,2.0,1.0,,,
23,"James, Aaron",8,6,,8,,,1.0,2.0,2.0,3.0,,,,,,1.0,7.0,,,,1.0,,
39,"Kellaway, Andrew",8,6,8,16,,,,1.0,1.0,3.0,,2.0,,,,5.0,10.0,1.0,,,,,
3,"Kellaway, Duncan",1,,1,2,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,
33,"Knights, Matthew",8,3,9,17,,,,3.0,,1.0,,2.0,2.0,1.0,,10.0,7.0,,1.0,1.0,,,
5,"Ottens, Brad",10,6,4,14,2,,24.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,7.0,6.0,1.0,1.0,1.0,,,
13,"Powell, Robert",3,,1,4,,,,3.0,,3.0,,,1.0,,,3.0,2.0,,,1.0,,,
24,"Sampson, Clay",2,,1,3,,1.0,,,,,,,,,,1.0,2.0,,,,,,
32,"Tivendale, Greg",10,4,5,15,1,1.0,,1.0,2.0,1.0,3.0,2.0,,,,7.0,8.0,,2.0,,,,
29,"Torney, Jason",8,3,5,13,,,,,3.0,,1.0,,1.0,1.0,,6.0,6.0,,,,2.0,,
31,"White, James",1,,1,2,,,,,,1.0,,,,,,2.0,,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,77,87,260,11,9.0,29.0,36.0,38.0,42.0,35.0,29.0,13.0,12.0,2.0,111.0,148.0,8.0,12.0,12.0,24.0,,
Opposition,Opposition,194,70,115,309,15,13.0,35.0,26.0,28.0,60.0,41.0,37.0,12.0,13.0,4.0,127.0,182.0,10.0,12.0,27.0,21.0,,
