Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 208d,19 (12-0-7 63.16%),8 (0.42),←,
15,"Amon, Karl",20y 332d,17 (9-0-8 52.94%),12 (0.71),←,
25,"Austin, Logan",21y 8d,6 (3-0-3 50.00%),,←,
1,"Boak, Travis",27y 350d,193 (89-1-103 46.37%),118 (0.61),←,
5,"Broadbent, Matthew",25y 350d,140 (62-1-77 44.64%),48 (0.34),←,
33,"Byrne-Jones, Darcy",20y 300d,14 (7-0-7 50.00%),3 (0.21),←,
17,"Clurey, Tom",22y 115d,12 (8-0-4 66.67%),,←,
22,"Dixon, Charlie",25y 297d,81 (27-1-53 33.95%),124 (1.53),16 (8-0-8 50.00%),30 (1.88)
9,"Gray, Robbie",28y 108d,149 (68-0-81 45.64%),201 (1.35),←,
46,"Gray, Sam",24y 166d,28 (18-0-10 64.29%),12 (0.43),←,
8,"Hartlett, Hamish",25y 337d,126 (57-1-68 45.63%),69 (0.55),←,
24,"Impey, Jarman",21y 7d,49 (27-0-22 55.10%),15 (0.31),←,
2,"Mitchell, Kane",26y 228d,34 (18-0-16 52.94%),19 (0.56),←,
3,"Neade, Jake",22y 48d,50 (28-0-22 56.00%),43 (0.86),←,
29,"Pittard, Jasper",25y 106d,92 (49-0-43 53.26%),11 (0.12),←,
28,"Schulz, Jay",31y 89d,191 (81-3-107 43.19%),329 (1.72),120 (57-1-62 47.92%),271 (2.26)
14,"Stewart, Paul",29y 6d,98 (41-0-57 41.84%),33 (0.34),←,
12,"Trengove, Jackson",25y 257d,128 (53-1-74 41.80%),11 (0.09),←,
39,"Westhoff, Justin",29y 289d,197 (90-1-106 45.94%),249 (1.26),←,
16,"Wines, Ollie",21y 283d,78 (43-0-35 55.13%),36 (0.46),←,
20,"Wingard, Chad",22y 353d,103 (51-1-51 50.00%),179 (1.74),←,
40,"Young, Aaron",23y 223d,57 (28-1-28 50.00%),44 (0.77),←,
Totals,Totals,24y 286d,1862 (869-11-982 46.67%),1564 (0.84),,
C,"Hinkley, Ken",49y 290d,86 (49-0-37 56.98%),,←,
