Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 109d,303 (183-6-114 61.39%),397 (1.31),55 (32-2-21 60.00%),90 (1.64)
5,"Boyd, Matthew",26y 290d,127 (62-2-63 49.61%),43 (0.34),←,
17,"Cooney, Adam",23y 256d,122 (62-2-58 51.64%),121 (0.99),←,
4,"Cross, Daniel",26y 75d,122 (59-3-60 49.59%),20 (0.16),←,
10,"Eagleton, Nathan",30y 215d,248 (116-5-127 47.78%),207 (0.83),192 (90-3-99 47.66%),162 (0.84)
13,"Giansiracusa, Daniel",27y 94d,162 (72-4-86 45.68%),168 (1.04),←,
9,"Gilbee, Lindsay",27y 340d,152 (74-2-76 49.34%),90 (0.59),←,
16,"Griffen, Ryan",22y 321d,87 (51-1-35 59.20%),45 (0.52),←,
8,"Hahn, Mitch",28y 34d,149 (70-2-77 47.65%),127 (0.85),←,
40,"Harbrow, Jarrod",20y 330d,35 (19-1-15 55.71%),20 (0.57),←,
25,"Hargrave, Ryan",27y 322d,151 (70-4-77 47.68%),35 (0.23),←,
7,"Higgins, Shaun",21y 101d,42 (23-1-18 55.95%),48 (1.14),←,
20,"Hill, Josh",20y 145d,31 (20-1-10 66.13%),35 (1.13),←,
15,"Hudson, Ben",30y 109d,90 (56-1-33 62.78%),9 (0.10),35 (24-1-10 70.00%),3 (0.09)
6,"Johnson, Brad",32y 330d,336 (161-7-168 48.96%),533 (1.59),←,
36,"Lake, Brian",27y 106d,134 (62-2-70 47.01%),14 (0.10),←,
27,"Minson, Will",24y 63d,78 (46-1-31 59.62%),41 (0.53),←,
38,"Morris, Dale",26y 166d,99 (57-2-40 58.59%),2 (0.02),←,
2,"Murphy, Robert",27y 4d,156 (66-4-86 43.59%),133 (0.85),←,
42,"Picken, Liam",22y 316d,11 (7-0-4 63.64%),5 (0.45),←,
14,"Ward, Callan",19y 64d,15 (10-0-5 66.67%),9 (0.60),←,
28,"Welsh, Scott",30y 188d,194 (115-1-78 59.54%),350 (1.80),29 (19-1-9 67.24%),50 (1.72)
Totals,Totals,26y 81d,2844 (1461-52-1331 51.37%),2452 (0.86),,
C,"Eade, Rodney",51y 70d,257 (139-4-114 54.86%),,105 (58-2-45 56.19%),
