West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",7,6,7,14,,1.0,,1.0,2.0,1.0,,1.0,,,,5.0,9.0,2.0,,5.0,,,86.0
15,"Cripps, Jamie",11,2,4,15,3,2.0,,3.0,,3.0,1.0,1.0,1.0,,,2.0,13.0,,1.0,2.0,1.0,1.0,82.0
27,"Darling, Jack",9,7,4,13,1,,1.0,2.0,,4.0,,5.0,,1.0,,8.0,5.0,5.0,2.0,2.0,,2.0,83.0
14,"Duggan, Liam",11,7,7,18,,,,1.0,5.0,,,3.0,,,,,17.0,,,2.0,3.0,,80.0
3,"Gaff, Andrew",18,5,14,32,1,,,3.0,2.0,1.0,3.0,4.0,3.0,2.0,,11.0,24.0,,,,,,86.0
25,"Hurn, Shannon",17,11,7,24,,,,,4.0,1.0,1.0,2.0,,1.0,,11.0,13.0,2.0,,6.0,,,85.0
34,"Hutchings, Mark",7,1,6,13,2,,,1.0,,1.0,1.0,5.0,,2.0,,5.0,8.0,,,,,,73.0
23,"Jetta, Lewis",15,6,1,16,1,,,2.0,2.0,4.0,,2.0,2.0,1.0,,4.0,11.0,,,1.0,2.0,,74.0
17,"Kennedy, Josh",9,4,3,12,1,4.0,,1.0,,3.0,,1.0,1.0,1.0,,5.0,5.0,,2.0,2.0,,,93.0
2,"LeCras, Mark",8,5,7,15,2,,,3.0,1.0,3.0,2.0,,1.0,,,5.0,11.0,1.0,1.0,4.0,,1.0,82.0
16,"Mackenzie, Eric",7,3,2,9,,,,3.0,5.0,,,1.0,1.0,,,2.0,7.0,,,5.0,,,92.0
20,"McGovern, Jeremy",10,10,7,17,,,,1.0,1.0,1.0,,2.0,,,,9.0,7.0,4.0,,5.0,,,85.0
1,"Mitchell, Sam",14,7,20,34,,,,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,13.0,22.0,,,2.0,1.0,1.0,88.0
24,"Partington, Luke",3,4,5,8,,,,2.0,,3.0,,1.0,,1.0,,4.0,5.0,1.0,,1.0,,,66.0
21,"Petrie, Drew",7,2,3,10,1,,10.0,6.0,,1.0,2.0,1.0,5.0,,,11.0,1.0,2.0,,6.0,,,76.0
11,"Priddis, Matt",9,1,11,20,,,,8.0,,2.0,6.0,3.0,,,,11.0,9.0,,1.0,2.0,,,79.0
8,"Redden, Jack",13,5,8,21,1,,,3.0,3.0,5.0,1.0,4.0,1.0,,,8.0,13.0,,,,,,84.0
4,"Sheed, Dom",12,5,13,25,,1.0,,1.0,1.0,6.0,4.0,3.0,2.0,,,11.0,14.0,,1.0,,,,74.0
5,"Sheppard, Brad",7,3,10,17,,,,5.0,1.0,1.0,3.0,1.0,1.0,,,5.0,12.0,,,,,1.0,91.0
13,"Shuey, Luke",17,5,11,28,1,,,5.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,9.0,20.0,,,1.0,1.0,1.0,86.0
19,"Vardy, Nathan",5,3,2,7,1,,31.0,3.0,1.0,2.0,1.0,1.0,2.0,,,7.0,1.0,3.0,1.0,3.0,,,71.0
6,"Yeo, Elliot",15,6,9,24,,1.0,,1.0,6.0,2.0,1.0,3.0,1.0,1.0,,6.0,18.0,,,,1.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,108,161,392,15,10.0,42.0,59.0,37.0,50.0,33.0,50.0,23.0,12.0,4.0,152.0,245.0,20.0,9.0,49.0,9.0,8.0,
Opposition,Opposition,202,87,213,415,10,11.0,54.0,62.0,32.0,53.0,50.0,53.0,12.0,23.0,2.0,142.0,284.0,5.0,7.0,39.0,11.0,8.0,
