Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Atkins, Simon",11,1,19,30,,,,1.0,,,,,2.0,1.0,,,,,,,,,
50,"Ballantyne, Jon",4,3,,4,2,1.0,,,,,,,,1.0,,,,,,,,,
35,"Baxter, Darren",18,8,9,27,,1.0,,1.0,,,,,1.0,,,,,,,,,,
18,"Cameron, Leon",2,1,2,4,,,,,,,,,,1.0,,,,,,,,,
1,"Charles, Justin",7,6,9,16,,,6.0,3.0,,,,,1.0,2.0,,,,,,,,,
20,"Coleman, Glenn",21,7,6,27,1,,1.0,,,,,,3.0,2.0,,,,,,,,,
37,"Croft, Matthew",14,2,11,25,1,,,,,,,,,1.0,,,,,,,,,
12,"Eppelstun, Greg",8,2,3,11,,,,1.0,,,,,,,,,,,,,,,
32,"Foster, Peter",14,7,6,20,,,,,,,,,2.0,2.0,,,,,,,,,
29,"Grant, Chris",6,8,6,12,1,,,1.0,,,,,,1.0,,,,,,,,,
7,"Hawkins, Doug",6,4,13,19,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Hunter, Mark",16,1,6,22,,,,2.0,,,,,1.0,,,,,,,,,,
4,"Kellett, Nigel",11,1,10,21,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
8,"Kennedy, Rick",6,7,10,16,,,,,,,,,1.0,,,,,,,,,,
21,"Kolyniuk, Steven",18,2,4,22,1,,,3.0,,,,,2.0,2.0,,,,,,,,,
39,"Liberatore, Tony",12,3,22,34,,,,3.0,,,,,1.0,2.0,,,,,,,,,
27,"Macpherson, Stephen",16,9,10,26,1,,,,,,,,1.0,1.0,2.0,,,,,,,,
25,"Mansfield, Matthew",3,1,1,4,,,,1.0,,,,,,1.0,,,,,,,,,
33,"Royal, Brian",10,1,4,14,2,3.0,,1.0,,,,,,1.0,,,,,,,,,
15,"Wynd, Scott",1,2,7,8,1,,8.0,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,76,158,362,10,9.0,15.0,19.0,,,,,21.0,20.0,2.0,,,,,,,,
Opposition,Opposition,205,62,130,335,12,11.0,18.0,21.0,,,,,20.0,21.0,4.0,,,,,,,,
