Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 78d,108 (47-2-59 44.44%),72 (0.67),15 (5-0-10 33.33%),11 (0.73)
33,"Farmer, Jeff",19y 20d,19 (4-0-15 21.05%),22 (1.16),←,
20,"Febey, Matthew",26y 330d,85 (40-0-45 47.06%),24 (0.28),←,
22,"Hilton, Jeff",24y 48d,47 (24-0-23 51.06%),29 (0.62),41 (20-0-21 48.78%),23 (0.56)
15,"Hopgood, Paul",22y 359d,55 (28-0-27 50.91%),4 (0.07),←,
27,"Ingerson, Anthony",26y 275d,50 (20-0-30 40.00%),28 (0.56),13 (4-0-9 30.77%),3 (0.23)
7,"Kowal, Darren",24y 26d,67 (33-0-34 49.25%),29 (0.43),←,
37,"Lamprill, Andrew",27y 71d,28 (10-0-18 35.71%),3 (0.11),←,
17,"Lovett, Brett",30y 55d,212 (116-1-95 54.95%),40 (0.19),←,
6,"Lovett, Glenn",26y 357d,105 (49-0-56 46.67%),68 (0.65),←,
9,"Neitz, David",21y 174d,81 (37-0-44 45.68%),87 (1.07),←,
18,"Nettelbeck, Craig",24y 49d,59 (15-2-42 27.12%),37 (0.63),14 (5-0-9 35.71%),10 (0.71)
38,"OBrien, Darren",27y 114d,7 (2-0-5 28.57%),3 (0.43),←,
4,"Obst, Andrew",31y 330d,124 (65-0-59 52.42%),56 (0.45),←,
14,"Polley, Michael",19y 304d,5 (2-0-3 40.00%),,←,
10,"Seecamp, Marcus",23y 353d,86 (32-0-54 37.21%),15 (0.17),35 (14-0-21 40.00%),5 (0.14)
29,"Smith, Shaun",27y 22d,82 (41-1-40 50.61%),109 (1.33),35 (14-0-21 40.00%),71 (2.03)
11,"Stynes, Jim",30y 82d,215 (116-1-98 54.19%),122 (0.57),←,
2,"Tingay, Stephen",25y 336d,131 (70-0-61 53.44%),64 (0.49),←,
8,"Turley, Craig",30y 325d,129 (79-2-48 62.02%),99 (0.77),14 (5-0-9 35.71%),8 (0.57)
12,"Viney, Todd",30y 106d,166 (86-1-79 52.11%),62 (0.37),←,
Totals,Totals,26y 60d,1861 (916-10-935 49.22%),973 (0.52),,
C,"Balme, Neil",44y 181d,82 (38-0-44 46.34%),,←,
