0,1,2,3,4,5,6
←,"Round: 14 Venue: Subiaco Date: Sat, 25-Jun-2011 5:40 PM (7:40 PM) Attendance: 30330","Round: 14 Venue: Subiaco Date: Sat, 25-Jun-2011 5:40 PM (7:40 PM) Attendance: 30330","Round: 14 Venue: Subiaco Date: Sat, 25-Jun-2011 5:40 PM (7:40 PM) Attendance: 30330","Round: 14 Venue: Subiaco Date: Sat, 25-Jun-2011 5:40 PM (7:40 PM) Attendance: 30330","Round: 14 Venue: Subiaco Date: Sat, 25-Jun-2011 5:40 PM (7:40 PM) Attendance: 30330",→
←,Fremantle,2.5.17,5.6.36,10.8.68,12.16.88,→
←,Brisbane Lions,4.1.25,7.5.47,10.5.65,10.5.65,→
←,Qrt margin,BL by 8,BL by 11,FR by 3,FR by 23,→
←,Qrt scores,BL 25-17,BL 22-19,FR 32-18,FR 20-0,→
←,Field umpires,"Todd Keating (37), Troy Pannell (79), Shaun Ryan (201)","Todd Keating (37), Troy Pannell (79), Shaun Ryan (201)","Todd Keating (37), Troy Pannell (79), Shaun Ryan (201)","Todd Keating (37), Troy Pannell (79), Shaun Ryan (201)",→
