Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
16,"Campbell, Braeden",20y 112d,18 (12-0-6 66.67%),3 (0.17),←,
13,"Florent, Oliver",23y 309d,104 (53-0-51 50.96%),36 (0.35),←,
42,"Fox, Robbie",29y 41d,54 (22-0-32 40.74%),8 (0.15),←,
23,"Franklin, Lance",35y 117d,328 (206-1-121 62.96%),1023 (3.12),146 (97-0-49 66.44%),443 (3.03)
21,"Gulden, Errol",19y 313d,29 (19-0-10 65.52%),23 (0.79),←,
9,"Hayward, Will",23y 213d,100 (52-0-48 52.00%),117 (1.17),←,
5,"Heeney, Isaac",26y 22d,140 (88-0-52 62.86%),168 (1.20),←,
19,"Ladhams, Peter",24y 133d,40 (27-0-13 67.50%),22 (0.55),8 (5-0-3 62.50%),1 (0.13)
44,"Lloyd, Jake",28y 249d,186 (113-0-73 60.75%),31 (0.17),←,
39,"McCartin, Paddy",26y 38d,45 (17-1-27 38.89%),34 (0.76),10 (7-0-3 70.00%),
30,"McCartin, Tom",22y 148d,81 (43-0-38 53.09%),28 (0.35),←,
6,"McDonald, Logan",20y 53d,15 (11-0-4 73.33%),16 (1.07),←,
27,"McInerney, Justin",21y 282d,40 (22-0-18 55.00%),17 (0.43),←,
14,"Mills, Callum",25y 55d,121 (67-0-54 55.37%),12 (0.10),←,
38,"ORiordan, Colin",26y 227d,32 (15-0-17 46.88%),1 (0.03),←,
11,"Papley, Tom",25y 318d,127 (72-0-55 56.69%),196 (1.54),←,
26,"Parker, Luke",29y 214d,246 (151-1-94 61.59%),187 (0.76),←,
24,"Rampe, Dane",31y 359d,201 (128-1-72 63.93%),6 (0.03),←,
20,"Reid, Sam",30y 151d,167 (105-2-60 63.47%),169 (1.01),←,
34,"Roberts, Matt",18y 300d,1 (1-0-0 100.00%),,←,
8,"Rowbottom, James",21y 250d,55 (26-0-29 47.27%),16 (0.29),←,
1,"Warner, Chad",21y 8d,25 (14-0-11 56.00%),14 (0.56),←,
15,"Wicks, Sam",22y 255d,35 (21-0-14 60.00%),24 (0.69),←,
Totals,Totals,25y 6d,2190 (1285-6-899 58.68%),2151 (0.98),,
C,"Longmire, John",51y 147d,269 (166-2-101 62.08%),,←,
