Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 349d,28 (14-0-14 50.00%),12 (0.43),←,
11,"Bandy, Daniel",26y 188d,114 (36-0-78 31.58%),97 (0.85),9 (3-0-6 33.33%),17 (1.89)
40,"Birss, Shane",19y 75d,8 (3-0-5 37.50%),4 (0.50),←,
17,"Brown, Nathan",24y 104d,102 (55-1-46 54.41%),108 (1.06),←,
16,"Croft, Matthew",29y 88d,158 (87-3-68 56.01%),53 (0.34),←,
14,"Darcy, Luke",26y 317d,142 (74-2-66 52.82%),97 (0.68),←,
28,"Dimattina, Paul",27y 184d,98 (54-1-43 55.61%),43 (0.44),←,
10,"Eagleton, Nathan",23y 196d,105 (51-2-52 49.52%),86 (0.82),49 (25-0-24 51.02%),41 (0.84)
4,"Garlick, Simon",27y 45d,141 (76-1-64 54.26%),109 (0.77),97 (52-1-44 54.12%),82 (0.85)
13,"Giansiracusa, Daniel",20y 75d,21 (8-0-13 38.10%),19 (0.90),←,
9,"Gilbee, Lindsay",20y 321d,16 (8-0-8 50.00%),6 (0.38),←,
3,"Grant, Chris",29y 163d,261 (137-4-120 53.26%),487 (1.87),←,
33,"Hargrave, Ryan",20y 303d,6 (3-0-3 50.00%),,←,
22,"Harrison, Ben",27y 128d,107 (51-0-56 47.66%),46 (0.43),31 (13-0-18 41.94%),7 (0.23)
25,"Hunter, Kingsley",26y 363d,87 (34-0-53 39.08%),111 (1.28),46 (20-0-26 43.48%),25 (0.54)
6,"Johnson, Brad",25y 311d,176 (90-3-83 51.99%),199 (1.13),←,
35,"Kretiuk, Steven",29y 325d,145 (83-2-60 57.93%),11 (0.08),←,
39,"Liberatore, Tony",36y 103d,276 (146-3-127 53.44%),95 (0.34),←,
2,"Murphy, Robert",19y 350d,25 (12-0-13 48.00%),4 (0.16),←,
12,"Saunders, Nathan",25y 307d,4 (3-0-1 75.00%),4 (1.00),←,
5,"Smith, Rohan",28y 359d,200 (105-3-92 53.25%),195 (0.98),←,
7,"West, Scott",27y 192d,200 (103-2-95 52.00%),77 (0.38),←,
Totals,Totals,25y 270d,2420 (1233-27-1160 50.95%),1863 (0.77),,
C,"Wallace, Terry",43y 163d,136 (74-1-61 54.78%),,←,
