St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 257d,4 (2-0-2 50.00%),2 (0.50),←,
18,"Bowey, Brett",21y 9d,33 (12-0-21 36.36%),38 (1.15),←,
29,"Burke, Nathan",20y 123d,69 (23-0-46 33.33%),21 (0.30),←,
15,"Coghlan, Frank",27y 221d,64 (18-0-46 28.13%),13 (0.20),←,
34,"Daniels, Jayson",19y 110d,42 (12-0-30 28.57%),13 (0.31),←,
44,"Devonport, Craig",20y 133d,14 (7-0-7 50.00%),12 (0.86),←,
2,"Frawley, Danny",26y 274d,133 (34-0-99 25.56%),9 (0.07),←,
16,"Gotch, Bradley",27y 351d,95 (38-1-56 40.53%),122 (1.28),52 (17-0-35 32.69%),62 (1.19)
6,"Grant, David",23y 306d,106 (29-0-77 27.36%),56 (0.53),←,
10,"Harding, Paul",26y 5d,44 (20-0-24 45.45%),5 (0.11),33 (13-0-20 39.39%),3 (0.09)
35,"Harvey, Robert",18y 292d,27 (10-0-17 37.04%),27 (1.00),←,
24,"Jeffrey, Russell",24y 123d,26 (9-0-17 34.62%),3 (0.12),←,
28,"Kourkoumelis, Spiro",26y 313d,97 (55-0-42 56.70%),71 (0.73),35 (15-0-20 42.86%),15 (0.43)
32,"Lawrie, Grant",31y 192d,160 (80-1-79 50.31%),58 (0.36),9 (5-0-4 55.56%),2 (0.22)
23,"Loewe, Stewart",22y 17d,84 (27-0-57 32.14%),73 (0.87),←,
60,"McNicholl, Dermot",24y 215d,1 (0-0-1 0.00%),,←,
19,"Nixon, Ricky",27y 67d,47 (15-0-32 31.91%),27 (0.57),43 (13-0-30 30.23%),26 (0.60)
41,"Pekin, Tim",25y 138d,118 (55-0-63 46.61%),20 (0.17),11 (6-0-5 54.55%),5 (0.45)
37,"Rice, Dean",22y 84d,74 (26-0-48 35.14%),12 (0.16),←,
7,"Winmar, Nicky",24y 257d,73 (25-0-48 34.25%),136 (1.86),←,
Totals,Totals,24y 47d,1311 (497-2-812 37.91%),718 (0.55),,
C,"Sheldon, Ken",30y 160d,11 (6-0-5 54.55%),,←,
