Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",10,4,5,15,,,,5.0,5.0,,1.0,1.0,1.0,1.0,,9.0,6.0,2.0,1.0,1.0,,,
26,"Burgoyne, Peter",15,2,11,26,1,,,1.0,2.0,7.0,12.0,5.0,,3.0,,9.0,19.0,,,1.0,5.0,,
7,"Chalmers, Brett",2,,,2,,,,,,2.0,,1.0,,,,,2.0,,,,,,
12,"Cockatoo-Collins, Che",10,3,1,11,2,2.0,,,,3.0,,,,,,2.0,6.0,,2.0,,1.0,,
37,"Dew, Stuart",11,3,4,15,1,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,,6.0,9.0,,,1.0,,,
19,"Dickie, Donald",10,5,12,22,1,,,1.0,1.0,3.0,,4.0,,1.0,,9.0,12.0,1.0,1.0,1.0,,,
11,"Eagleton, Nathan",1,,1,2,,,,,1.0,,,,,,,1.0,1.0,,,,,,
17,"Fiegert, Nigel",5,2,1,6,,1.0,2.0,1.0,,3.0,,,,1.0,,3.0,3.0,1.0,1.0,2.0,,,
8,"Francis, Fabian",15,4,2,17,,,,,8.0,2.0,,,,,,3.0,14.0,1.0,,,2.0,,
10,"Francou, Josh",12,3,6,18,2,1.0,,,,4.0,3.0,1.0,,,1.0,5.0,12.0,,1.0,1.0,3.0,,
31,"French, Barnaby",2,,1,3,,1.0,7.0,,,1.0,3.0,,1.0,1.0,,3.0,,,,,,,
29,"Kingsley, Adam",11,,5,16,,,,,,7.0,6.0,1.0,3.0,,,9.0,7.0,,,,,,
20,"Lade, Brendon",6,4,1,7,3,1.0,2.0,,,,3.0,1.0,1.0,1.0,,6.0,1.0,3.0,4.0,,,,
9,"Lyle, Brayden",20,9,14,34,1,,,,5.0,9.0,13.0,3.0,3.0,,3.0,13.0,22.0,1.0,2.0,,,,
33,"Mead, Darren",7,5,3,10,,,4.0,1.0,2.0,,1.0,,1.0,,,4.0,6.0,1.0,,3.0,,,
14,"Paxman, Stephen",5,2,1,6,,,,1.0,2.0,,,,2.0,,,2.0,3.0,,,,,,
2,"Primus, Matthew",7,4,5,12,,,21.0,,2.0,1.0,5.0,1.0,,1.0,,5.0,6.0,,,1.0,,,
6,"Schofield, Jarrad",4,,3,7,1,1.0,,,,1.0,1.0,2.0,,2.0,,3.0,4.0,,,,,,
36,"Stevens, Nick",4,2,1,5,,,,3.0,,2.0,,1.0,,1.0,,2.0,4.0,,,1.0,,,
16,"Tredrea, Warren",8,6,6,14,3,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,9.0,5.0,2.0,5.0,,,,
1,"Wanganeen, Gavin",12,7,2,14,2,2.0,,,1.0,2.0,2.0,1.0,,,2.0,5.0,8.0,2.0,4.0,,1.0,,
15,"Wilson, Michael",9,4,4,13,,,,2.0,2.0,1.0,1.0,1.0,,,,6.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,69,89,275,17,12.0,38.0,17.0,33.0,53.0,53.0,24.0,14.0,14.0,6.0,114.0,157.0,14.0,21.0,13.0,12.0,,
Opposition,Opposition,206,88,86,292,15,11.0,23.0,15.0,24.0,55.0,42.0,20.0,14.0,14.0,,122.0,164.0,11.0,12.0,9.0,8.0,,
